loan_id,loan_type,current_balance,credit_limit,EAD
3590,term,10727.8,,10727.8
3591,term,15248.58,,15248.58
3592,term,43153.13,,43153.13
3593,term,2958.02,,2958.02
3594,term,14293.36,,14293.36
3595,revolving,8100.49,20306.7,14203.6
3596,term,5667.05,,5667.05
3597,term,4366.37,,4366.37
3598,revolving,7356.98,19141.58,13249.28
3599,revolving,9185.36,18225.25,13705.3
3600,revolving,6473.88,13033.75,9753.82
3601,term,2684.97,,2684.97
3602,revolving,16678.63,46573.15,31625.89
3603,term,271.46,,271.46
3604,term,15612.9,,15612.9
3605,term,1629.09,,1629.09
3606,term,442.19,,442.19
3607,term,185.99,,185.99
3608,term,3699.37,,3699.37
3609,revolving,1008.27,2057.19,1532.73
3610,revolving,21708.53,35524.45,28616.49
3611,revolving,3151.85,6218.53,4685.19
3612,revolving,2804.03,4787.91,3795.97
3613,term,29736.94,,29736.94
3614,term,1705.66,,1705.66
3615,term,4944.5,,4944.5
3616,term,7366.58,,7366.58
3617,term,2459.74,,2459.74
3618,term,8233.78,,8233.78
3619,revolving,11488.64,28058.32,19773.48
3620,revolving,10585.87,24685.11,17635.49
3621,term,2342.01,,2342.01
3622,term,3721.28,,3721.28
3623,term,7077.2,,7077.2
3624,revolving,10775.39,17706.06,14240.72
3625,term,2561.14,,2561.14
3626,term,1935.19,,1935.19
3627,term,17873.52,,17873.52
3628,revolving,17255.71,26573.38,21914.54
3629,term,20643.7,,20643.7
3630,revolving,3382.12,9067.57,6224.84
3631,term,18049.02,,18049.02
3632,term,26978.61,,26978.61
3633,term,3628.37,,3628.37
3634,term,7640.48,,7640.48
3635,term,19031.38,,19031.38
3636,revolving,14533.77,40006.63,27270.2
3637,term,12015.89,,12015.89
3638,term,1424.86,,1424.86
3639,term,12419.72,,12419.72
3640,term,13266.75,,13266.75
3641,term,6301.58,,6301.58
3642,term,3777.14,,3777.14
3643,term,10680.25,,10680.25
3644,term,8091.02,,8091.02
3645,term,4977.25,,4977.25
3646,term,5635.75,,5635.75
3647,term,1055.53,,1055.53
3648,revolving,14383.37,30718.01,22550.69
3649,term,6094.06,,6094.06
3650,term,3895.48,,3895.48
3651,revolving,4131.02,6486.87,5308.94
3652,revolving,3913.39,6324.19,5118.79
3653,term,29177.3,,29177.3
3654,revolving,13700.38,33660.43,23680.4
3655,term,22241.82,,22241.82
3656,term,1827.17,,1827.17
3657,term,4882.4,,4882.4
3658,term,8005.94,,8005.94
3659,term,31987.97,,31987.97
3660,revolving,144.55,414.99,279.77
3661,term,8883.76,,8883.76
3662,revolving,9458.72,19065.49,14262.1
3663,revolving,6328.45,16326.96,11327.7
3664,revolving,3692.46,10506.75,7099.6
3665,revolving,5502.15,13542.53,9522.34
3666,revolving,20038.43,54507.82,37273.12
3667,revolving,7888.71,13206.98,10547.84
3668,term,1697.65,,1697.65
3669,term,8308.5,,8308.5
3670,term,5677.28,,5677.28
3671,term,4014.13,,4014.13
3672,revolving,7535.84,21337.91,14436.88
3673,term,1081.17,,1081.17
3674,term,31101.17,,31101.17
3675,term,1324.41,,1324.41
3676,term,8826.89,,8826.89
3677,revolving,19936.1,31928.35,25932.22
3678,term,11505.7,,11505.7
3679,revolving,1456.69,3848.81,2652.75
3680,term,5022.58,,5022.58
3681,term,3770.12,,3770.12
3682,term,11193.32,,11193.32
3683,term,12649.79,,12649.79
3684,term,9782.48,,9782.48
3685,term,2348.03,,2348.03
3686,term,3454.3,,3454.3
3687,term,17291.14,,17291.14
3688,term,1352.47,,1352.47
3689,revolving,10663.56,22884.13,16773.84
3690,term,3407.57,,3407.57
3691,term,618.44,,618.44
3692,term,18271.61,,18271.61
3693,revolving,316.58,802.72,559.65
3694,term,4344.04,,4344.04
3695,revolving,6029.82,13192.72,9611.27
3696,revolving,20406.07,59876.0,40141.04
3697,term,4397.37,,4397.37
3698,term,1842.96,,1842.96
3699,term,17392.0,,17392.0
3700,term,23843.14,,23843.14
3701,term,7308.54,,7308.54
3702,term,31747.96,,31747.96
3703,revolving,21544.88,49186.6,35365.74
3704,term,2757.82,,2757.82
3705,term,1292.93,,1292.93
3706,revolving,7169.29,13416.69,10292.99
3707,term,20412.94,,20412.94
3708,term,1722.68,,1722.68
3709,revolving,17816.63,38121.65,27969.14
3710,term,806.88,,806.88
3711,term,19174.36,,19174.36
3712,revolving,8656.18,18454.44,13555.31
3713,term,4756.65,,4756.65
3714,term,3672.74,,3672.74
3715,term,6604.2,,6604.2
3716,revolving,2640.75,4345.6,3493.18
3717,term,15850.99,,15850.99
3718,revolving,14215.8,22958.06,18586.93
3719,term,12202.06,,12202.06
3720,revolving,7594.23,13180.79,10387.51
3721,term,4483.31,,4483.31
3722,term,8271.46,,8271.46
3723,term,4852.63,,4852.63
3724,term,6847.68,,6847.68
3725,term,6345.54,,6345.54
3726,revolving,10680.72,19347.01,15013.86
3727,revolving,1569.94,2543.21,2056.57
3728,term,2139.28,,2139.28
3729,revolving,15216.1,30837.37,23026.74
3730,revolving,3178.27,8030.73,5604.5
3731,term,12981.03,,12981.03
3732,revolving,1284.3,3812.45,2548.38
3733,term,27440.76,,27440.76
3734,term,2315.11,,2315.11
3735,term,4281.94,,4281.94
3736,term,25969.53,,25969.53
3737,term,8528.41,,8528.41
3738,term,2338.63,,2338.63
3739,term,10259.1,,10259.1
3740,revolving,1331.08,3434.66,2382.87
3741,term,1614.61,,1614.61
3742,term,1030.61,,1030.61
3743,term,19364.52,,19364.52
3744,term,4371.52,,4371.52
3745,term,16835.73,,16835.73
3746,term,26013.56,,26013.56
3747,revolving,2788.31,5687.32,4237.81
3748,revolving,25300.94,50158.14,37729.54
3749,revolving,3238.98,5986.66,4612.82
3750,term,3567.7,,3567.7
3751,term,4683.77,,4683.77
3752,term,4037.66,,4037.66
3753,revolving,1619.41,4460.06,3039.74
3754,term,934.1,,934.1
3755,term,967.68,,967.68
3756,term,6348.94,,6348.94
3757,revolving,39827.23,112157.9,75992.56
3758,term,8710.83,,8710.83
3759,term,22121.72,,22121.72
3760,term,5899.48,,5899.48
3761,revolving,918.17,2631.68,1774.92
3762,term,3840.32,,3840.32
3763,term,14292.21,,14292.21
3764,term,6423.29,,6423.29
3765,term,15214.3,,15214.3
3766,term,2416.43,,2416.43
3767,revolving,965.39,2569.16,1767.28
3768,revolving,12526.99,28404.73,20465.86
3769,term,4567.41,,4567.41
3770,term,10916.07,,10916.07
3771,term,27146.15,,27146.15
3772,term,4455.49,,4455.49
3773,term,2115.96,,2115.96
3774,term,845.19,,845.19
3775,term,1883.25,,1883.25
3776,revolving,10375.39,21819.86,16097.62
3777,term,13273.88,,13273.88
3778,term,6489.95,,6489.95
3779,term,2216.12,,2216.12
3780,revolving,5232.47,13828.48,9530.47
3781,term,16909.86,,16909.86
3782,term,1197.86,,1197.86
3783,revolving,1264.37,3588.32,2426.35
3784,term,2833.31,,2833.31
3785,term,1298.99,,1298.99
3786,revolving,3115.47,5240.31,4177.89
3787,revolving,8594.61,20384.0,14489.3
3788,term,3831.23,,3831.23
3789,term,2836.83,,2836.83
3790,revolving,8434.06,17154.05,12794.06
3791,term,739.42,,739.42
3792,term,18650.05,,18650.05
3793,term,1919.16,,1919.16
3794,revolving,7618.18,14431.22,11024.7
3795,revolving,15498.73,37980.9,26739.82
3796,revolving,31583.33,54568.36,43075.84
3797,term,3649.96,,3649.96
3798,term,13989.7,,13989.7
3799,term,16165.45,,16165.45
3800,revolving,1164.82,2182.31,1673.56
3801,term,8530.42,,8530.42
3802,term,2085.38,,2085.38
3803,term,1833.68,,1833.68
3804,term,2851.46,,2851.46
3805,term,5582.61,,5582.61
3806,term,14423.15,,14423.15
3807,term,2620.47,,2620.47
3808,revolving,1494.84,2360.13,1927.48
3809,term,10469.18,,10469.18
3810,term,3146.12,,3146.12
3811,term,574.78,,574.78
3812,term,7450.76,,7450.76
3813,term,7003.94,,7003.94
3814,revolving,6924.88,16564.38,11744.63
3815,term,9546.95,,9546.95
3816,term,2592.39,,2592.39
3817,term,1198.11,,1198.11
3818,revolving,8328.76,17653.79,12991.28
3819,revolving,19884.11,35210.08,27547.1
3820,revolving,6052.65,16460.84,11256.74
3821,term,6326.14,,6326.14
3822,term,11005.55,,11005.55
3823,term,12973.66,,12973.66
3824,term,10824.37,,10824.37
3825,term,5746.36,,5746.36
3826,term,15157.63,,15157.63
3827,revolving,408.42,1187.49,797.96
3828,term,7472.49,,7472.49
3829,term,1175.4,,1175.4
3830,revolving,16742.97,28023.48,22383.22
3831,term,8216.95,,8216.95
3832,revolving,5254.69,8989.72,7122.2
3833,term,5679.51,,5679.51
3834,term,23909.43,,23909.43
3835,term,3746.1,,3746.1
3836,term,46789.4,,46789.4
3837,term,11302.04,,11302.04
3838,term,16665.04,,16665.04
3839,term,38991.85,,38991.85
3840,revolving,16973.15,39105.96,28039.56
3841,term,522.1,,522.1
3842,term,5627.34,,5627.34
3843,term,4109.1,,4109.1
3844,revolving,5691.68,10585.78,8138.73
3845,term,7528.31,,7528.31
3846,term,1913.53,,1913.53
3847,term,8617.1,,8617.1
3848,term,6678.84,,6678.84
3849,term,19029.82,,19029.82
3850,term,8615.57,,8615.57
3851,term,1075.28,,1075.28
3852,term,3818.78,,3818.78
3853,term,1957.37,,1957.37
3854,term,12206.65,,12206.65
3855,term,788.33,,788.33
3856,term,3612.41,,3612.41
3857,term,5453.57,,5453.57
3858,revolving,2811.27,4366.77,3589.02
3859,term,1889.64,,1889.64
3860,term,10546.33,,10546.33
3861,term,4473.06,,4473.06
3862,revolving,2473.41,5378.29,3925.85
3863,term,5104.43,,5104.43
3864,term,6394.03,,6394.03
3865,term,7415.19,,7415.19
3866,term,4736.64,,4736.64
3867,term,1560.57,,1560.57
3868,revolving,13443.48,28143.71,20793.6
3869,term,6810.47,,6810.47
3870,revolving,17811.65,36838.92,27325.28
3871,term,10074.92,,10074.92
3872,term,4649.35,,4649.35
3873,revolving,16026.13,46677.89,31352.01
3874,term,29104.3,,29104.3
3875,term,847.57,,847.57
3876,term,1823.52,,1823.52
3877,term,1417.21,,1417.21
3878,term,3106.56,,3106.56
3879,term,2436.3,,2436.3
3880,revolving,11858.83,33874.58,22866.7
3881,term,9359.68,,9359.68
3882,term,4150.11,,4150.11
3883,term,20123.77,,20123.77
3884,revolving,6881.77,19660.83,13271.3
3885,revolving,8557.48,16864.88,12711.18
3886,term,7160.35,,7160.35
3887,term,167.17,,167.17
3888,revolving,722.24,1620.06,1171.15
3889,term,507.87,,507.87
3890,term,13011.49,,13011.49
3891,revolving,1610.11,3968.82,2789.46
3892,revolving,15562.05,37766.16,26664.11
3893,term,3230.52,,3230.52
3894,term,4546.78,,4546.78
3895,revolving,9705.12,23364.67,16534.9
3896,term,1309.98,,1309.98
3897,term,3772.4,,3772.4
3898,term,9190.12,,9190.12
3899,revolving,7506.3,20448.83,13977.57
3900,term,4350.7,,4350.7
3901,term,5378.49,,5378.49
3902,term,8610.38,,8610.38
3903,revolving,2759.47,7285.39,5022.43
3904,term,6096.0,,6096.0
3905,revolving,6645.31,16075.27,11360.29
3906,term,14883.21,,14883.21
3907,term,1747.28,,1747.28
3908,term,34027.54,,34027.54
3909,revolving,3381.57,8520.06,5950.82
3910,term,3799.53,,3799.53
3911,revolving,4826.7,7618.1,6222.4
3912,revolving,8031.8,23205.37,15618.58
3913,term,30919.6,,30919.6
3914,term,6748.12,,6748.12
3915,term,2711.94,,2711.94
3916,term,6506.02,,6506.02
3917,term,3282.08,,3282.08
3918,revolving,11332.0,28169.0,19750.5
3919,revolving,6571.12,13681.67,10126.4
3920,revolving,5403.75,13242.6,9323.17
3921,term,11678.3,,11678.3
3922,term,11336.46,,11336.46
3923,term,3187.08,,3187.08
3924,term,14046.66,,14046.66
3925,revolving,3974.52,6642.08,5308.3
3926,term,4777.55,,4777.55
3927,revolving,2884.72,6698.49,4791.6
3928,term,7744.19,,7744.19
3929,term,2990.28,,2990.28
3930,revolving,2718.89,4629.29,3674.09
3931,term,3534.6,,3534.6
3932,term,26757.0,,26757.0
3933,revolving,6922.74,10664.34,8793.54
3934,revolving,672.1,1126.4,899.25
3935,revolving,10728.8,25040.8,17884.8
3936,term,10654.8,,10654.8
3937,term,8085.75,,8085.75
3938,revolving,11738.18,28052.08,19895.13
3939,term,16832.94,,16832.94
3940,revolving,14878.61,34536.93,24707.77
3941,term,2280.49,,2280.49
3942,revolving,4901.51,11414.31,8157.91
3943,term,16647.62,,16647.62
3944,term,13281.27,,13281.27
3945,term,8645.92,,8645.92
3946,revolving,6175.73,16474.6,11325.16
3947,term,19325.18,,19325.18
3948,term,77034.83,,77034.83
3949,term,793.4,,793.4
3950,term,22017.84,,22017.84
3951,revolving,10633.18,28842.77,19737.97
3952,revolving,4124.15,9780.47,6952.31
3953,term,22935.13,,22935.13
3954,term,24231.62,,24231.62
3955,term,6309.3,,6309.3
3956,term,21779.16,,21779.16
3957,revolving,1451.56,3064.71,2258.14
3958,term,9561.62,,9561.62
3959,revolving,11255.56,32216.71,21736.14
3960,term,4273.26,,4273.26
3961,term,4105.12,,4105.12
3962,term,14048.01,,14048.01
3963,revolving,27137.94,76890.33,52014.13
3964,term,11342.9,,11342.9
3965,term,1918.12,,1918.12
3966,revolving,697.53,1625.48,1161.51
3967,term,4872.22,,4872.22
3968,revolving,5696.51,17021.11,11358.81
3969,term,733.57,,733.57
3970,term,8222.68,,8222.68
3971,revolving,2993.95,6398.33,4696.14
3972,term,262.39,,262.39
3973,revolving,643.24,1401.29,1022.26
3974,term,3326.73,,3326.73
3975,term,1809.67,,1809.67
3976,term,4346.72,,4346.72
3977,term,14784.25,,14784.25
3978,term,22004.59,,22004.59
3979,term,1234.01,,1234.01
3980,term,20183.38,,20183.38
3981,term,11949.75,,11949.75
3982,term,10242.73,,10242.73
3983,term,8935.95,,8935.95
3984,term,4444.87,,4444.87
3985,term,23794.11,,23794.11
3986,revolving,12754.43,26119.04,19436.74
3987,term,1574.92,,1574.92
3988,term,6739.62,,6739.62
3989,revolving,2290.12,5197.33,3743.72
3990,term,5841.67,,5841.67
3991,term,1820.98,,1820.98
3992,term,1563.03,,1563.03
3993,revolving,2174.55,5340.59,3757.57
3994,term,7053.7,,7053.7
3995,term,967.14,,967.14
3996,revolving,10070.63,28381.62,19226.12
3997,revolving,6570.39,10513.19,8541.79
3998,term,13430.56,,13430.56
3999,term,1646.77,,1646.77
4000,term,3477.92,,3477.92
4001,revolving,14891.78,23231.65,19061.72
4002,revolving,9315.49,19196.43,14255.96
4003,term,17562.77,,17562.77
4004,term,13007.66,,13007.66
4005,term,7918.95,,7918.95
4006,term,9539.92,,9539.92
4007,term,4057.72,,4057.72
4008,term,1136.68,,1136.68
4009,term,13265.01,,13265.01
4010,term,11123.09,,11123.09
4011,revolving,15698.69,45613.37,30656.03
4012,revolving,22501.71,49104.61,35803.16
4013,revolving,3088.17,8375.24,5731.7
4014,term,12875.21,,12875.21
4015,revolving,466.68,714.15,590.42
4016,term,11842.16,,11842.16
4017,term,12921.59,,12921.59
4018,term,1872.07,,1872.07
4019,term,24242.56,,24242.56
4020,revolving,1183.62,2031.38,1607.5
4021,term,8683.84,,8683.84
4022,term,21801.72,,21801.72
4023,term,16807.22,,16807.22
4024,revolving,9998.0,18837.7,14417.85
4025,term,13039.68,,13039.68
4026,term,868.29,,868.29
4027,term,9792.1,,9792.1
4028,term,22994.12,,22994.12
4029,term,30695.33,,30695.33
4030,term,6101.08,,6101.08
4031,term,23860.07,,23860.07
4032,term,1296.66,,1296.66
4033,term,7098.83,,7098.83
4034,term,3154.0,,3154.0
4035,term,1358.29,,1358.29
4036,revolving,17251.35,47681.28,32466.32
4037,term,1542.52,,1542.52
4038,term,1405.13,,1405.13
4039,term,1376.16,,1376.16
4040,term,13562.24,,13562.24
4041,term,2104.29,,2104.29
4042,revolving,502.54,1136.6,819.57
4043,revolving,16959.91,39991.65,28475.78
4044,revolving,3121.63,5995.97,4558.8
4045,term,31054.54,,31054.54
4046,term,2228.21,,2228.21
4047,revolving,7355.97,15822.03,11589.0
4048,term,1306.66,,1306.66
4049,revolving,8035.24,13214.0,10624.62
4050,term,8427.72,,8427.72
4051,term,10933.11,,10933.11
4052,revolving,14751.85,28012.67,21382.26
4053,term,19057.29,,19057.29
4054,term,2173.51,,2173.51
4055,term,19281.21,,19281.21
4056,term,1420.91,,1420.91
4057,revolving,1714.15,3975.88,2845.02
4058,term,1460.53,,1460.53
4059,term,4809.98,,4809.98
4060,term,612.37,,612.37
4061,term,3858.89,,3858.89
4062,term,2917.5,,2917.5
4063,term,2379.33,,2379.33
4064,term,1586.63,,1586.63
4065,term,838.94,,838.94
4066,term,17207.65,,17207.65
4067,term,15468.79,,15468.79
4068,revolving,25296.12,44580.54,34938.33
4069,revolving,10920.98,20599.62,15760.3
4070,revolving,4518.68,10623.82,7571.25
4071,term,1475.17,,1475.17
4072,term,4738.94,,4738.94
4073,term,2687.52,,2687.52
4074,term,5752.82,,5752.82
4075,revolving,5265.66,8169.04,6717.35
4076,term,12764.65,,12764.65
4077,term,1389.38,,1389.38
4078,term,6173.34,,6173.34
4079,term,583.29,,583.29
4080,revolving,3401.44,6510.6,4956.02
4081,revolving,1794.8,4762.37,3278.58
4082,term,5374.21,,5374.21
4083,revolving,5589.84,10357.68,7973.76
4084,term,2512.34,,2512.34
4085,revolving,16390.89,45095.37,30743.13
4086,term,13912.57,,13912.57
4087,term,27269.99,,27269.99
4088,term,1434.46,,1434.46
4089,revolving,8895.39,26080.16,17487.78
4090,term,5249.36,,5249.36
4091,term,5733.12,,5733.12
4092,revolving,670.52,1808.29,1239.4
4093,term,350.11,,350.11
4094,revolving,10563.23,21706.84,16135.04
4095,term,11702.05,,11702.05
4096,term,7274.9,,7274.9
4097,revolving,8532.04,20944.84,14738.44
4098,term,505.41,,505.41
4099,term,23748.31,,23748.31
4100,term,3639.49,,3639.49
4101,term,8341.82,,8341.82
4102,revolving,5426.73,15215.92,10321.33
4103,term,10972.33,,10972.33
4104,term,1953.65,,1953.65
4105,term,12585.01,,12585.01
4106,term,4522.61,,4522.61
4107,revolving,17567.8,41154.0,29360.9
4108,term,10639.29,,10639.29
4109,term,26185.28,,26185.28
4110,term,1383.14,,1383.14
4111,revolving,15700.03,38171.33,26935.68
4112,term,11837.12,,11837.12
4113,term,505.57,,505.57
4114,revolving,9609.28,16976.16,13292.72
4115,revolving,1581.85,3235.73,2408.79
4116,term,3567.65,,3567.65
4117,revolving,1211.35,1882.28,1546.82
4118,term,13085.64,,13085.64
4119,term,3709.37,,3709.37
4120,revolving,1253.62,2477.99,1865.8
4121,term,10011.43,,10011.43
4122,term,841.41,,841.41
4123,term,788.05,,788.05
4124,term,7104.66,,7104.66
4125,term,41863.83,,41863.83
4126,term,4992.44,,4992.44
4127,term,8955.28,,8955.28
4128,term,4530.49,,4530.49
4129,term,2234.72,,2234.72
4130,term,10342.99,,10342.99
4131,term,2331.01,,2331.01
4132,term,13691.89,,13691.89
4133,term,25691.4,,25691.4
4134,term,537.26,,537.26
4135,term,217.51,,217.51
4136,revolving,14137.0,22836.91,18486.96
4137,revolving,31852.64,62797.68,47325.16
4138,revolving,5895.44,13812.67,9854.06
4139,term,27615.38,,27615.38
4140,term,471.35,,471.35
4141,revolving,4134.64,10260.88,7197.76
4142,term,663.28,,663.28
4143,term,6961.36,,6961.36
4144,term,2746.16,,2746.16
4145,term,1562.91,,1562.91
4146,term,6947.43,,6947.43
4147,term,2767.07,,2767.07
4148,term,4069.46,,4069.46
4149,revolving,2871.84,6032.34,4452.09
4150,term,10984.64,,10984.64
4151,term,17920.71,,17920.71
4152,revolving,1017.51,2858.91,1938.21
4153,term,4099.46,,4099.46
4154,term,2899.01,,2899.01
4155,term,14812.28,,14812.28
4156,term,5470.99,,5470.99
4157,term,9228.44,,9228.44
4158,term,7195.31,,7195.31
4159,revolving,11365.58,32472.37,21918.98
4160,term,3160.46,,3160.46
4161,revolving,560.9,996.78,778.84
4162,revolving,2018.16,3564.14,2791.15
4163,term,4860.43,,4860.43
4164,term,5304.81,,5304.81
4165,term,5950.06,,5950.06
4166,term,995.91,,995.91
4167,term,10065.37,,10065.37
4168,term,1423.55,,1423.55
4169,term,23886.75,,23886.75
4170,term,2769.94,,2769.94
4171,term,10039.09,,10039.09
4172,term,11116.59,,11116.59
4173,term,5367.16,,5367.16
4174,term,6331.49,,6331.49
4175,revolving,1506.47,4356.72,2931.6
4176,revolving,10406.28,31048.98,20727.63
4177,revolving,5814.87,14826.26,10320.56
4178,revolving,8863.14,15176.53,12019.84
4179,term,4329.56,,4329.56
4180,term,1123.78,,1123.78
4181,revolving,216.0,350.2,283.1
4182,term,7154.35,,7154.35
4183,revolving,509.09,1515.45,1012.27
4184,term,1173.12,,1173.12
4185,revolving,53887.43,153252.6,103570.02
4186,term,9656.72,,9656.72
4187,term,493.11,,493.11
4188,term,11179.9,,11179.9
4189,term,9122.34,,9122.34
4190,revolving,26000.03,53377.95,39688.99
4191,term,23620.27,,23620.27
4192,term,10996.4,,10996.4
4193,revolving,606.54,1315.21,960.88
4194,term,9046.71,,9046.71
4195,revolving,3953.11,6436.89,5195.0
4196,revolving,7107.07,17416.15,12261.61
4197,term,4807.46,,4807.46
4198,revolving,13131.35,34106.16,23618.76
4199,term,16226.44,,16226.44
4200,term,14766.46,,14766.46
4201,term,1683.05,,1683.05
4202,revolving,25702.85,67254.41,46478.63
4203,term,7964.01,,7964.01
4204,revolving,516.86,1331.25,924.06
4205,term,17476.24,,17476.24
4206,term,20154.39,,20154.39
4207,term,2163.45,,2163.45
4208,term,2962.31,,2962.31
4209,revolving,6620.5,14044.66,10332.58
4210,term,2638.42,,2638.42
4211,revolving,9715.27,15051.62,12383.44
4212,term,23841.79,,23841.79
4213,term,1899.95,,1899.95
4214,term,9023.5,,9023.5
4215,term,14799.89,,14799.89
4216,revolving,4295.56,11075.69,7685.62
4217,term,2112.17,,2112.17
4218,term,3801.74,,3801.74
4219,revolving,2904.15,5118.17,4011.16
4220,term,6014.08,,6014.08
4221,revolving,4506.45,8161.71,6334.08
4222,revolving,15566.31,23517.48,19541.9
4223,term,4682.64,,4682.64
4224,term,780.01,,780.01
4225,term,10420.72,,10420.72
4226,term,1897.87,,1897.87
4227,term,6250.95,,6250.95
4228,term,2198.65,,2198.65
4229,revolving,11418.49,31450.85,21434.67
4230,revolving,11191.6,29243.07,20217.34
4231,term,38902.88,,38902.88
4232,term,4295.76,,4295.76
4233,term,5839.21,,5839.21
4234,term,6964.58,,6964.58
4235,term,3028.37,,3028.37
4236,term,6792.61,,6792.61
4237,revolving,984.05,2653.85,1818.95
4238,term,3890.19,,3890.19
4239,term,15538.57,,15538.57
4240,revolving,10629.69,28703.13,19666.41
4241,term,14271.96,,14271.96
4242,term,12509.53,,12509.53
4243,term,4375.04,,4375.04
4244,term,3458.92,,3458.92
4245,term,9605.39,,9605.39
4246,term,12044.7,,12044.7
4247,term,4678.13,,4678.13
4248,term,968.55,,968.55
4249,revolving,16506.04,47654.97,32080.5
