loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change,stage
1139,term,West,auto,2021-06-20,671,645,9572.27,4993.0,,7.29,12,0,0,43.0,,-26,Stage 1
1140,term,West,personal,2023-09-04,711,705,7964.09,4919.94,,5.94,5,0,0,16.2,,-6,Stage 1
1141,revolving,South,debt_consolidation,2022-08-03,785,780,10728.13,7548.23,20648.95,9.22,5,0,0,29.4,0.366,-5,Stage 1
1142,term,South,home_improvement,2022-06-10,676,657,33333.03,22704.52,,7.13,6,0,0,31.2,,-19,Stage 1
1143,term,South,home_improvement,2022-06-26,616,591,37690.96,23833.66,,7.36,28,0,0,30.7,,-25,Stage 1
1144,term,East,debt_consolidation,2021-04-20,656,634,15896.77,8364.0,,6.95,14,0,0,45.1,,-22,Stage 1
1145,term,South,auto,2024-05-20,601,563,8328.41,7337.8,,9.98,36,0,0,7.5,,-38,Stage 2
1146,revolving,South,home_improvement,2021-11-18,702,691,4673.23,467.32,1282.35,5.2,5,0,0,38.0,0.364,-11,Stage 1
1147,revolving,West,home_improvement,2023-06-19,743,754,34653.45,26211.21,76361.14,10.78,2,0,0,18.7,0.343,11,Stage 1
1148,term,West,auto,2022-12-15,672,664,19467.24,6579.31,,10.51,15,0,0,24.9,,-8,Stage 1
1149,revolving,North,personal,2021-03-25,582,542,7229.19,722.92,2018.66,10.53,47,0,0,45.9,0.358,-40,Stage 2
1150,revolving,West,debt_consolidation,2023-08-14,741,709,7848.29,6179.25,13239.3,6.06,0,0,0,16.9,0.467,-32,Stage 2
1151,revolving,South,auto,2022-01-11,573,547,15395.37,1539.54,2776.73,9.72,53,0,0,36.2,0.554,-26,Stage 2
1152,revolving,East,debt_consolidation,2023-12-13,587,566,2910.19,2151.42,3788.13,12.91,51,0,0,12.8,0.568,-21,Stage 2
1153,term,West,debt_consolidation,2024-07-03,669,658,11563.08,10062.53,,5.38,10,1,0,6.1,,-11,Stage 2
1154,term,West,home_improvement,2022-08-09,695,683,6897.68,2686.81,,9.54,4,0,0,29.2,,-12,Stage 1
1155,term,South,auto,2024-05-28,705,683,26038.01,20924.9,,5.66,9,0,1,7.3,,-22,Stage 1
1156,revolving,West,debt_consolidation,2021-04-10,676,677,14936.37,1493.64,4016.08,8.18,9,0,0,45.4,0.372,1,Stage 1
1157,term,West,personal,2021-05-09,785,783,8594.89,3978.96,,8.9,8,0,0,44.4,,-2,Stage 1
1158,revolving,South,debt_consolidation,2023-07-07,683,663,6184.96,3670.68,10657.63,7.1,12,0,0,18.1,0.344,-20,Stage 1
1159,revolving,West,home_improvement,2021-08-07,742,740,40975.06,4097.51,6870.0,6.75,0,0,0,41.4,0.596,-2,Stage 1
1160,term,East,personal,2022-04-22,727,713,35920.62,8222.98,,9.77,1,0,0,32.8,,-14,Stage 1
1161,revolving,North,personal,2021-01-22,602,565,1000.0,100.0,285.36,5.97,39,0,0,48.0,0.35,-37,Stage 2
1162,term,West,auto,2022-07-14,669,648,37955.16,21672.1,,10.55,17,0,0,30.1,,-21,Stage 1
1163,term,East,personal,2022-09-21,807,812,5618.08,1966.94,,14.22,7,0,0,27.8,,5,Stage 1
1164,revolving,West,auto,2023-10-16,649,643,17335.02,11327.14,28947.93,5.17,13,0,0,14.8,0.391,-6,Stage 1
1165,term,North,auto,2024-09-14,639,601,15495.79,14828.56,,4.99,16,0,0,3.6,,-38,Stage 2
1166,revolving,South,personal,2021-12-05,690,681,4720.87,1595.11,4697.76,4.45,8,0,0,37.4,0.34,-9,Stage 1
1167,revolving,North,auto,2021-06-28,651,641,23316.06,5433.52,11240.77,7.57,21,0,1,42.8,0.483,-10,Stage 1
1168,term,West,auto,2022-02-25,632,615,6385.97,856.38,,11.57,26,0,0,34.7,,-17,Stage 1
1169,term,North,personal,2023-10-04,651,639,15370.32,10433.01,,11.84,14,0,0,15.2,,-12,Stage 1
1170,term,North,home_improvement,2021-02-18,765,776,49219.41,18230.75,,10.26,0,1,0,47.1,,11,Stage 2
1171,term,South,debt_consolidation,2023-02-06,671,664,10970.63,6686.7,,9.6,10,1,0,23.2,,-7,Stage 2
1172,revolving,West,auto,2021-01-30,600,571,12765.4,6204.18,14200.5,12.83,28,0,0,47.7,0.437,-29,Stage 1
1173,term,North,auto,2021-03-26,589,572,12276.86,2782.43,,7.53,31,0,0,45.9,,-17,Stage 2
1174,term,North,personal,2023-02-28,812,816,7289.21,5546.4,,10.68,4,0,0,22.4,,4,Stage 1
1175,term,South,debt_consolidation,2021-11-25,666,657,2147.73,214.77,,14.96,11,0,0,37.8,,-9,Stage 1
1176,term,East,debt_consolidation,2022-09-02,706,682,11081.58,2919.97,,12.7,8,0,0,28.4,,-24,Stage 1
1177,revolving,West,auto,2022-03-10,633,610,3551.46,355.15,753.68,5.64,25,0,0,34.3,0.471,-23,Stage 1
1178,term,East,personal,2022-08-11,699,693,21273.67,9532.87,,7.26,5,0,0,29.1,,-6,Stage 1
1179,revolving,East,home_improvement,2024-06-26,767,762,11180.89,9962.18,15635.69,15.1,2,0,0,6.3,0.637,-5,Stage 1
1180,term,South,debt_consolidation,2024-03-03,640,625,36094.26,25274.13,,7.27,14,0,0,10.1,,-15,Stage 1
1181,revolving,South,home_improvement,2022-11-21,707,709,9396.52,2835.33,7351.23,13.8,3,0,0,25.7,0.386,2,Stage 1
1182,term,West,personal,2024-10-20,595,566,12986.94,12232.07,,7.7,35,0,1,2.4,,-29,Stage 2
1183,term,East,home_improvement,2022-03-01,801,811,13478.28,5449.64,,8.4,6,0,0,34.6,,10,Stage 1
1184,revolving,North,personal,2024-12-09,696,673,27772.04,27359.28,61286.33,6.25,4,0,0,0.8,0.446,-23,Stage 1
1185,term,East,auto,2023-02-09,655,644,12582.88,6822.49,,6.76,11,0,1,23.1,,-11,Stage 1
1186,revolving,South,home_improvement,2022-05-27,662,628,9867.02,5275.53,12955.57,8.41,16,0,0,31.7,0.407,-34,Stage 2
1187,term,North,auto,2024-11-09,649,632,8537.59,8333.39,,9.55,21,0,0,1.8,,-17,Stage 1
1188,term,North,auto,2024-11-12,652,635,7665.22,7455.66,,7.79,16,0,1,1.7,,-17,Stage 1
1189,term,South,personal,2023-10-09,533,516,3929.43,3207.65,,11.1,63,0,0,15.0,,-17,Stage 2
1190,revolving,North,home_improvement,2022-07-18,674,654,9232.35,3716.98,10289.4,7.8,11,0,0,29.9,0.361,-20,Stage 1
1191,term,East,debt_consolidation,2021-10-30,671,635,10776.25,1077.62,,3.0,13,0,0,38.6,,-36,Stage 2
1192,term,South,home_improvement,2021-04-09,709,703,27843.08,2784.31,,8.38,2,0,0,45.4,,-6,Stage 1
1193,term,West,debt_consolidation,2024-08-22,648,619,27090.94,24897.69,,7.58,17,0,0,4.4,,-29,Stage 1
1194,term,South,auto,2022-07-11,633,613,8721.37,1027.53,,13.46,21,0,0,30.2,,-20,Stage 1
1195,term,West,auto,2021-02-11,679,657,3609.84,360.98,,11.69,6,0,0,47.3,,-22,Stage 1
1196,revolving,West,personal,2023-09-18,583,553,6024.16,4967.32,9682.05,11.98,48,0,0,15.7,0.513,-30,Stage 2
1197,revolving,South,debt_consolidation,2022-04-13,688,653,15803.28,6163.36,10546.72,11.11,4,0,0,33.1,0.584,-35,Stage 2
1198,revolving,South,home_improvement,2022-03-16,568,521,6873.39,687.34,1509.44,10.32,53,1,0,34.1,0.455,-47,Stage 2
1199,revolving,West,personal,2021-11-23,747,745,13635.88,5933.67,11887.12,10.31,2,0,0,37.8,0.499,-2,Stage 1
1200,term,West,personal,2022-07-23,721,710,1892.41,1228.54,,11.77,0,0,0,29.8,,-11,Stage 1
1201,revolving,North,personal,2021-02-02,624,590,30537.01,7582.07,16106.44,10.74,31,0,1,47.6,0.471,-34,Stage 2
1202,term,South,home_improvement,2022-02-16,719,704,12157.25,2767.77,,7.42,5,0,0,35.0,,-15,Stage 1
1203,term,South,personal,2023-03-23,686,677,10580.02,4512.68,,4.75,8,0,0,21.7,,-9,Stage 1
1204,term,North,home_improvement,2024-02-12,619,593,21347.55,16797.75,,3.34,26,0,1,10.8,,-26,Stage 1
1205,term,South,personal,2022-05-23,558,531,9543.26,2699.32,,6.45,62,0,0,31.8,,-27,Stage 2
1206,revolving,North,debt_consolidation,2021-02-25,698,677,2291.23,229.12,649.79,6.79,7,0,0,46.9,0.353,-21,Stage 1
1207,term,North,auto,2024-10-07,632,616,11412.02,10675.88,,8.72,24,1,0,2.9,,-16,Stage 2
1208,term,South,debt_consolidation,2024-09-14,745,736,12235.07,11318.43,,8.63,1,0,0,3.6,,-9,Stage 1
1209,term,East,debt_consolidation,2022-06-30,680,669,14810.65,9761.59,,14.21,6,0,0,30.5,,-11,Stage 1
1210,revolving,West,personal,2024-07-17,638,620,43002.32,37379.6,65580.68,10.68,23,0,0,5.6,0.57,-18,Stage 1
1211,term,South,debt_consolidation,2021-07-15,787,782,19185.44,2242.76,,6.76,2,0,0,42.2,,-5,Stage 1
1212,term,East,debt_consolidation,2022-02-17,714,700,13810.36,1381.04,,13.11,3,0,0,35.0,,-14,Stage 1
1213,term,North,debt_consolidation,2022-09-29,460,414,22557.75,9835.1,,8.31,135,0,1,27.5,,-46,Stage 3
1214,revolving,East,personal,2024-01-08,650,638,2458.72,1998.28,4506.17,10.7,10,0,0,12.0,0.443,-12,Stage 1
1215,term,South,home_improvement,2024-01-12,596,587,29127.1,24454.8,,10.4,37,0,1,11.8,,-9,Stage 2
1216,term,South,auto,2023-01-12,632,603,21220.38,9130.83,,9.12,23,0,0,24.0,,-29,Stage 1
1217,term,East,auto,2021-05-17,671,665,30618.4,4866.97,,13.24,14,1,0,44.2,,-6,Stage 2
1218,term,South,home_improvement,2022-06-23,701,686,9663.83,2792.99,,7.25,8,0,0,30.8,,-15,Stage 1
1219,term,West,home_improvement,2022-11-20,695,681,17039.15,5370.16,,9.39,6,0,0,25.8,,-14,Stage 1
1220,term,East,debt_consolidation,2022-12-20,744,741,10018.69,5932.45,,6.29,1,0,0,24.8,,-3,Stage 1
1221,revolving,North,auto,2023-07-22,718,704,41074.4,24717.74,43183.47,10.05,1,0,0,17.6,0.572,-14,Stage 1
1222,term,East,home_improvement,2021-11-02,714,700,10547.44,1054.74,,10.22,0,0,0,38.5,,-14,Stage 1
1223,term,East,debt_consolidation,2024-08-27,692,697,5240.97,4925.49,,9.26,8,0,0,4.2,,5,Stage 1
1224,revolving,East,auto,2022-01-23,757,753,6175.23,617.52,1810.67,9.2,0,0,0,35.8,0.341,-4,Stage 1
1225,term,East,personal,2022-12-26,661,649,15022.35,9990.88,,8.48,14,0,0,24.6,,-12,Stage 1
1226,term,North,personal,2023-07-04,662,663,20681.9,14192.54,,10.13,14,0,0,18.2,,1,Stage 1
1227,term,North,auto,2022-07-03,565,553,6234.65,2708.46,,10.85,44,0,0,30.4,,-12,Stage 2
1228,term,North,auto,2022-05-21,743,735,19667.29,5859.78,,5.37,2,0,0,31.9,,-8,Stage 1
1229,revolving,East,personal,2022-01-23,675,652,28985.29,14945.03,22528.21,8.17,3,0,0,35.8,0.663,-23,Stage 1
1230,term,West,personal,2021-10-20,850,847,26474.52,6079.7,,7.91,13,0,0,39.0,,-3,Stage 1
1231,revolving,West,auto,2021-06-28,655,625,19457.72,1945.77,5238.44,10.98,11,0,0,42.8,0.371,-30,Stage 2
1232,term,North,debt_consolidation,2022-11-03,685,667,21038.15,11755.19,,12.63,7,0,0,26.3,,-18,Stage 1
1233,term,West,home_improvement,2024-12-23,712,690,18041.38,17780.92,,10.28,3,0,0,0.3,,-22,Stage 1
1234,term,West,home_improvement,2024-08-28,613,589,2733.27,2607.66,,9.43,27,0,0,4.2,,-24,Stage 1
1235,term,West,auto,2021-03-21,701,682,23718.81,2371.88,,6.69,3,0,0,46.1,,-19,Stage 1
1236,term,West,home_improvement,2023-11-04,682,664,9304.74,6665.16,,14.59,11,0,0,14.1,,-18,Stage 1
1237,revolving,West,personal,2023-12-14,661,643,27949.31,20592.01,54816.37,6.23,14,0,0,12.8,0.376,-18,Stage 1
1238,term,South,personal,2022-03-23,750,741,7642.22,764.22,,5.23,2,0,0,33.8,,-9,Stage 1
1239,revolving,North,home_improvement,2023-02-05,625,592,10228.86,6684.23,14587.24,11.16,21,0,0,23.2,0.458,-33,Stage 2
1240,term,East,auto,2023-12-25,696,687,16021.77,10691.76,,7.47,2,1,0,12.4,,-9,Stage 2
1241,revolving,West,personal,2024-10-27,767,776,50812.99,49308.09,103385.83,11.29,3,0,0,2.2,0.477,9,Stage 1
1242,revolving,South,debt_consolidation,2022-05-18,637,629,16574.22,6431.19,10364.28,13.3,22,0,0,32.0,0.621,-8,Stage 1
1243,revolving,East,debt_consolidation,2022-07-24,662,653,16572.94,5195.69,11051.07,8.2,11,0,0,29.7,0.47,-9,Stage 1
1244,revolving,South,personal,2021-04-06,820,821,5471.62,547.16,1290.27,10.37,13,0,0,45.5,0.424,1,Stage 1
1245,revolving,West,personal,2024-07-07,708,691,4329.88,3701.45,5634.04,7.66,5,0,0,5.9,0.657,-17,Stage 1
1246,term,West,home_improvement,2022-08-08,649,637,8986.47,3072.19,,9.22,10,1,0,29.2,,-12,Stage 2
1247,term,West,auto,2021-09-05,728,723,20574.73,11959.25,,8.62,4,0,0,40.5,,-5,Stage 1
1248,term,West,home_improvement,2021-05-07,645,633,16574.56,1657.46,,11.88,17,1,0,44.5,,-12,Stage 2
1249,revolving,East,auto,2022-05-14,586,577,13111.88,5802.5,14871.43,7.36,44,0,0,32.1,0.39,-9,Stage 2
1250,term,East,debt_consolidation,2021-02-15,762,758,9678.87,967.89,,6.98,4,1,0,47.2,,-4,Stage 2
1251,revolving,South,debt_consolidation,2023-09-09,613,582,23708.49,17437.23,28770.28,8.41,34,0,0,16.0,0.606,-31,Stage 2
1252,term,North,auto,2021-09-25,827,826,35612.14,18504.58,,10.99,8,0,0,39.8,,-1,Stage 1
1253,term,West,home_improvement,2021-04-04,650,633,22599.04,9312.27,,6.6,14,0,0,45.6,,-17,Stage 1
1254,term,South,personal,2023-01-06,807,803,30917.44,13099.46,,5.45,11,0,0,24.2,,-4,Stage 1
1255,term,South,auto,2024-09-01,597,579,12208.0,11302.05,,12.53,33,0,0,4.1,,-18,Stage 2
1256,term,South,home_improvement,2022-09-04,741,741,20761.68,10214.26,,3.0,2,0,1,28.3,,0,Stage 1
1257,term,West,debt_consolidation,2021-03-12,709,711,43879.67,8077.82,,5.09,9,0,0,46.4,,2,Stage 1
1258,term,West,personal,2022-08-16,730,735,30776.26,4753.22,,15.5,0,0,0,29.0,,5,Stage 1
1259,term,South,debt_consolidation,2022-03-25,738,706,39301.78,22198.83,,3.74,1,0,0,33.8,,-32,Stage 2
1260,term,West,auto,2024-10-22,650,623,31314.63,29323.53,,7.69,21,0,0,2.4,,-27,Stage 1
1261,term,South,debt_consolidation,2022-09-12,601,577,36685.83,8771.87,,7.05,38,0,0,28.1,,-24,Stage 2
1262,revolving,East,debt_consolidation,2022-09-06,676,649,9418.85,3249.06,9666.53,3.0,5,0,0,28.3,0.336,-27,Stage 1
1263,term,West,auto,2024-12-04,693,679,7540.51,7425.24,,5.99,8,0,1,0.9,,-14,Stage 1
1264,term,East,personal,2021-04-01,651,625,11795.91,1179.59,,9.8,19,0,0,45.7,,-26,Stage 1
1265,term,North,auto,2023-05-27,696,679,10287.37,8003.36,,11.26,7,1,0,19.5,,-17,Stage 2
1266,term,West,home_improvement,2022-06-12,699,703,8491.41,915.35,,12.31,5,0,0,31.1,,4,Stage 1
1267,term,North,auto,2024-02-08,625,615,36788.73,27397.0,,7.88,18,0,0,10.9,,-10,Stage 1
1268,term,South,auto,2023-02-14,703,692,4533.21,3198.02,,3.45,4,0,0,22.9,,-11,Stage 1
1269,term,West,personal,2022-11-03,663,637,30989.44,10111.76,,9.16,8,1,0,26.3,,-26,Stage 2
1270,term,West,home_improvement,2023-02-04,638,621,21870.2,13609.3,,13.12,23,0,1,23.2,,-17,Stage 1
1271,term,West,debt_consolidation,2024-01-18,727,697,1000.0,874.31,,13.58,0,0,0,11.6,,-30,Stage 2
1272,revolving,North,debt_consolidation,2024-07-19,633,619,9801.41,9008.08,22299.13,11.95,30,0,0,5.5,0.404,-14,Stage 2
1273,revolving,North,debt_consolidation,2024-06-24,652,639,8780.23,7494.74,15140.42,4.91,19,1,0,6.4,0.495,-13,Stage 2
1274,term,South,debt_consolidation,2021-12-27,684,658,6991.62,1080.8,,8.42,7,0,0,36.7,,-26,Stage 1
1275,term,East,personal,2022-01-13,762,772,6887.21,688.72,,9.69,1,0,0,36.1,,10,Stage 1
1276,term,East,home_improvement,2024-05-14,691,672,7790.55,6734.1,,10.18,3,0,0,7.7,,-19,Stage 1
1277,term,North,personal,2021-12-11,711,691,7221.31,722.13,,3.66,5,0,0,37.2,,-20,Stage 1
1278,revolving,West,auto,2023-03-09,662,647,9771.36,5517.55,15691.44,15.17,10,0,0,22.1,0.352,-15,Stage 1
1279,term,East,home_improvement,2022-03-31,675,647,7705.46,1251.59,,12.96,11,0,0,33.6,,-28,Stage 1
1280,term,East,home_improvement,2023-06-27,677,653,8654.0,5450.15,,8.99,8,0,1,18.5,,-24,Stage 1
1281,term,North,debt_consolidation,2021-03-08,697,688,48305.64,4830.56,,9.38,4,0,0,46.5,,-9,Stage 1
1282,revolving,South,debt_consolidation,2023-09-14,662,640,20309.33,14625.82,28552.89,7.5,13,0,0,15.8,0.512,-22,Stage 1
1283,term,North,debt_consolidation,2023-09-06,760,770,33732.32,27917.98,,12.71,2,0,0,16.1,,10,Stage 1
1284,term,North,debt_consolidation,2021-02-12,657,624,4668.86,466.89,,5.53,16,0,0,47.3,,-33,Stage 2
1285,term,West,auto,2021-08-17,577,550,8364.77,836.48,,9.34,54,1,1,41.1,,-27,Stage 2
1286,term,North,debt_consolidation,2021-08-22,844,850,6552.95,1294.16,,6.49,9,0,0,40.9,,6,Stage 1
1287,term,West,personal,2024-05-07,660,651,51389.43,42803.63,,8.95,14,0,0,8.0,,-9,Stage 1
1288,term,South,home_improvement,2022-05-12,758,747,25822.61,14230.55,,12.51,2,0,0,32.2,,-11,Stage 1
1289,term,West,auto,2023-04-28,764,779,12346.96,5009.67,,7.07,1,0,0,20.5,,15,Stage 1
1290,term,South,auto,2023-11-22,736,710,28568.94,22620.19,,9.54,0,0,0,13.5,,-26,Stage 1
1291,term,South,home_improvement,2024-07-11,668,651,12000.23,11303.29,,8.62,9,0,0,5.8,,-17,Stage 1
1292,term,South,home_improvement,2021-04-23,697,694,12258.23,1225.82,,6.8,8,1,0,45.0,,-3,Stage 2
1293,term,North,home_improvement,2023-08-31,603,590,7624.89,4336.08,,7.15,35,0,0,16.3,,-13,Stage 2
1294,term,West,auto,2022-04-04,799,791,10957.73,2677.7,,7.18,9,0,0,33.4,,-8,Stage 1
1295,revolving,East,personal,2024-07-23,628,608,13095.74,11990.08,23512.17,3.58,19,0,0,5.4,0.51,-20,Stage 1
1296,term,North,personal,2024-03-15,664,655,6255.25,5138.89,,8.53,11,0,0,9.7,,-9,Stage 1
1297,term,South,home_improvement,2024-10-12,685,669,31631.64,29569.71,,9.23,6,0,0,2.7,,-16,Stage 1
1298,term,East,auto,2021-01-06,673,645,29974.39,2997.44,,4.45,10,0,0,48.5,,-28,Stage 1
1299,term,North,debt_consolidation,2024-09-25,640,603,8457.44,7927.87,,7.64,19,0,0,3.3,,-37,Stage 2
1300,revolving,East,auto,2023-09-19,763,753,2003.22,1686.03,3517.71,8.32,1,0,0,15.7,0.479,-10,Stage 1
1301,term,South,home_improvement,2022-05-09,737,724,11825.95,3742.44,,11.42,1,0,0,32.3,,-13,Stage 1
1302,revolving,East,auto,2024-02-06,699,679,12384.32,9824.38,18670.51,14.18,7,0,0,11.0,0.526,-20,Stage 1
1303,term,East,auto,2021-03-12,656,657,26074.1,6416.33,,10.18,10,0,0,46.4,,1,Stage 1
1304,term,South,auto,2023-07-28,743,742,14855.11,8542.77,,4.87,1,0,0,17.4,,-1,Stage 1
1305,revolving,East,debt_consolidation,2024-09-25,652,631,2645.03,2489.89,4610.5,6.23,14,0,0,3.3,0.54,-21,Stage 1
1306,revolving,North,home_improvement,2022-11-05,774,769,11554.97,5201.69,12291.57,9.22,0,0,0,26.3,0.423,-5,Stage 1
1307,revolving,East,home_improvement,2024-01-29,686,670,15426.43,13080.59,35235.97,7.64,10,0,0,11.3,0.371,-16,Stage 1
1308,revolving,West,home_improvement,2024-09-12,753,754,8032.07,7651.35,17676.55,8.88,1,0,0,3.7,0.433,1,Stage 1
1309,term,North,personal,2023-11-23,673,646,27292.77,20153.14,,11.48,5,0,1,13.5,,-27,Stage 1
1310,revolving,East,personal,2021-05-23,684,660,27250.97,11773.73,24712.65,8.49,5,0,1,44.0,0.476,-24,Stage 1
1311,term,West,home_improvement,2024-06-21,753,748,14266.45,11637.8,,16.34,0,0,0,6.5,,-5,Stage 1
1312,revolving,West,auto,2023-01-06,811,786,31209.16,15613.86,25503.88,4.27,2,0,0,24.2,0.612,-25,Stage 1
1313,term,West,auto,2022-12-27,773,762,1370.07,662.74,,10.62,1,0,0,24.5,,-11,Stage 1
1314,revolving,East,home_improvement,2021-08-05,732,733,17868.27,1786.83,4410.53,4.0,0,0,0,41.5,0.405,1,Stage 1
1315,term,South,debt_consolidation,2022-03-10,715,713,18658.02,5732.08,,6.44,2,0,0,34.3,,-2,Stage 1
1316,term,West,debt_consolidation,2023-04-14,649,614,10248.3,5394.91,,11.52,17,1,1,20.9,,-35,Stage 2
1317,term,South,auto,2023-12-14,697,683,1533.06,1239.11,,3.0,6,0,1,12.8,,-14,Stage 1
1318,revolving,North,auto,2022-12-21,625,590,10986.94,7077.24,15498.23,9.89,20,0,0,24.7,0.457,-35,Stage 2
1319,term,South,personal,2023-07-31,702,682,8919.08,7172.95,,5.27,6,0,0,17.3,,-20,Stage 1
1320,term,South,debt_consolidation,2023-06-26,706,688,35147.95,22715.49,,8.79,4,0,0,18.5,,-18,Stage 1
1321,term,South,auto,2023-09-22,562,538,22616.22,16055.33,,7.11,66,0,1,15.6,,-24,Stage 2
1322,term,South,auto,2024-03-20,682,677,13892.49,10160.79,,9.04,6,0,0,9.6,,-5,Stage 1
1323,revolving,South,home_improvement,2021-02-24,704,687,12419.17,5030.12,7571.98,10.19,5,0,0,46.9,0.664,-17,Stage 1
1324,term,North,personal,2023-11-25,674,643,36747.48,25672.71,,12.18,11,0,0,13.4,,-31,Stage 2
1325,revolving,North,debt_consolidation,2023-05-11,701,671,1944.29,1362.29,2463.73,9.42,6,0,0,20.0,0.553,-30,Stage 2
1326,term,South,debt_consolidation,2023-10-04,599,585,2051.85,1239.24,,10.85,33,0,1,15.2,,-14,Stage 2
1327,term,South,personal,2024-02-17,633,609,48392.18,41667.07,,8.8,19,0,0,10.6,,-24,Stage 1
1328,revolving,West,auto,2024-05-05,742,733,10883.9,9881.03,21949.27,4.97,0,0,0,8.0,0.45,-9,Stage 1
1329,term,North,debt_consolidation,2022-07-20,680,654,4375.44,2156.4,,5.58,6,0,0,29.9,,-26,Stage 1
1330,term,East,debt_consolidation,2023-02-10,700,697,2157.08,877.9,,13.48,10,0,0,23.0,,-3,Stage 1
1331,term,North,debt_consolidation,2023-05-28,647,634,37565.46,27246.06,,5.34,14,0,1,19.5,,-13,Stage 1
1332,revolving,East,home_improvement,2023-04-04,681,662,5948.03,3960.96,6736.1,9.57,6,0,0,21.3,0.588,-19,Stage 1
1333,term,West,personal,2022-05-29,541,498,5082.24,1393.29,,9.52,68,0,1,31.6,,-43,Stage 2
1334,revolving,South,debt_consolidation,2023-05-12,730,724,17341.3,11417.53,22828.52,9.35,1,0,0,20.0,0.5,-6,Stage 1
1335,revolving,West,personal,2022-02-26,788,769,23866.91,4936.57,12852.78,12.07,1,0,0,34.7,0.384,-19,Stage 1
1336,term,South,auto,2022-06-01,616,597,16781.84,3764.19,,7.06,27,0,0,31.5,,-19,Stage 1
1337,term,North,personal,2024-03-08,623,597,16802.54,14312.72,,8.37,21,0,1,10.0,,-26,Stage 1
1338,term,South,home_improvement,2022-12-06,706,696,6639.97,3467.2,,7.98,5,0,0,25.2,,-10,Stage 1
1339,term,East,home_improvement,2023-03-20,768,764,17424.29,11669.95,,3.0,1,0,0,21.8,,-4,Stage 1
1340,term,East,personal,2021-02-13,679,672,33125.78,3312.58,,6.72,8,0,0,47.3,,-7,Stage 1
1341,term,West,home_improvement,2023-05-08,606,590,18435.67,10938.56,,12.2,31,0,0,20.1,,-16,Stage 2
1342,term,North,debt_consolidation,2023-03-12,667,661,7295.13,5462.23,,15.07,10,0,0,22.0,,-6,Stage 1
1343,revolving,East,home_improvement,2021-08-07,618,596,24608.45,2460.84,4700.52,11.85,25,0,0,41.4,0.524,-22,Stage 1
1344,revolving,West,auto,2022-07-22,639,618,7666.26,1772.25,3748.77,10.17,10,0,0,29.8,0.473,-21,Stage 1
1345,revolving,North,personal,2023-06-27,661,637,14230.54,10123.29,15466.33,4.87,12,0,0,18.5,0.655,-24,Stage 1
1346,term,North,personal,2021-09-15,624,596,14753.54,1475.35,,9.56,29,0,0,40.1,,-28,Stage 1
1347,term,West,auto,2023-08-19,633,615,48855.62,25228.44,,9.3,18,0,0,16.7,,-18,Stage 1
1348,term,East,auto,2024-11-01,684,670,18921.81,18269.07,,16.02,8,0,0,2.0,,-14,Stage 1
1349,revolving,East,auto,2023-06-12,692,691,5779.29,2776.55,6794.38,3.76,6,0,0,19.0,0.409,-1,Stage 1
1350,term,West,auto,2021-10-16,594,565,5261.81,526.18,,5.25,37,0,0,39.1,,-29,Stage 2
1351,revolving,East,debt_consolidation,2023-08-30,703,677,14704.58,9954.95,20052.83,12.64,2,0,0,16.3,0.496,-26,Stage 1
1352,term,West,home_improvement,2021-04-13,657,641,36083.37,11997.4,,13.63,15,1,0,45.3,,-16,Stage 2
1353,term,East,home_improvement,2023-03-15,723,723,1507.73,1075.65,,9.99,2,1,0,21.9,,0,Stage 2
1354,revolving,East,debt_consolidation,2024-03-18,726,722,14884.18,12011.93,22568.55,7.91,1,0,0,9.6,0.532,-4,Stage 1
1355,term,West,auto,2024-01-13,647,632,32991.37,22080.68,,10.72,15,0,0,11.8,,-15,Stage 1
1356,revolving,West,personal,2023-11-16,716,716,21858.65,14918.56,33254.55,15.53,4,0,0,13.7,0.449,0,Stage 1
1357,revolving,East,personal,2024-04-13,629,609,41973.51,32615.86,64167.87,7.06,20,0,0,8.8,0.508,-20,Stage 1
1358,term,West,personal,2024-12-16,759,738,11370.68,11156.47,,10.4,0,0,0,0.5,,-21,Stage 1
1359,term,East,auto,2024-10-01,632,619,5311.16,5045.24,,8.39,31,0,1,3.1,,-13,Stage 2
1360,term,South,debt_consolidation,2021-10-29,701,692,11232.39,1123.24,,10.11,6,0,0,38.7,,-9,Stage 1
1361,revolving,North,debt_consolidation,2024-08-14,668,650,6026.52,5628.07,13953.97,11.34,10,0,1,4.7,0.403,-18,Stage 1
1362,term,North,debt_consolidation,2024-03-04,618,583,47207.38,33517.4,,7.24,31,1,0,10.1,,-35,Stage 2
1363,term,East,home_improvement,2023-12-15,734,718,15689.98,10136.93,,11.94,1,1,0,12.8,,-16,Stage 2
