loan_id,default_flag,orig_credit_score,current_credit_score,credit_score_change,original_balance,current_balance,balance_to_original_ratio,interest_rate,months_on_book,days_past_due,watchlist_flag,high_utilization_flag,score_deteriorated_flag,loan_type_term,region_North,region_South,region_West,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_personal,credit_score_band_Fair,credit_score_band_Good,credit_score_band_Very Good,credit_score_band_Excellent,dpd_bucket_1-30,dpd_bucket_31-60,dpd_bucket_61-90,dpd_bucket_90+
2484,1,656,634,-22,10311.6,5245.59,0.509,4.4,20.1,12,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2485,0,754,736,-18,1642.68,902.26,0.549,12.69,44.3,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2486,0,633,628,-5,4834.9,483.49,0.1,16.25,45.7,16,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2487,0,630,610,-20,30462.92,10194.04,0.335,5.79,23.8,15,0,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2488,0,763,752,-11,11829.5,1182.95,0.1,7.54,41.4,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2489,0,620,573,-47,5392.97,5190.49,0.962,5.62,1.4,13,0,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
2490,0,683,649,-34,26987.31,20950.39,0.776,9.73,19.4,3,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2491,0,721,684,-37,13539.17,12406.97,0.916,10.6,5.3,3,0,0,1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
2492,0,720,674,-46,7618.31,761.83,0.1,8.79,46.5,4,0,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2493,0,595,562,-33,10548.01,4896.62,0.464,12.54,45.8,8,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2494,0,637,625,-12,36854.08,34720.6,0.942,13.29,2.3,6,1,0,0,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2495,0,575,537,-38,16155.38,14214.82,0.88,4.89,7.2,24,0,0,1,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2496,0,729,703,-26,12439.73,1243.97,0.1,9.57,46.4,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2497,0,742,713,-29,20665.8,3951.09,0.191,10.24,35.7,2,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2498,0,740,694,-46,14066.82,4846.09,0.345,9.89,31.1,5,0,0,1,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2499,0,678,650,-28,14714.48,8767.23,0.596,7.99,28.7,12,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2500,0,666,634,-32,13348.99,1334.9,0.1,9.92,46.7,8,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2501,0,646,638,-8,20443.26,2706.99,0.132,4.47,33.5,12,0,0,0,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2502,0,588,530,-58,14913.09,7981.37,0.535,13.45,33.9,26,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
2503,0,711,658,-53,4981.98,1595.82,0.32,8.16,24.1,10,0,0,1,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
2504,0,621,577,-44,10837.79,7054.82,0.651,7.28,30.6,12,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2505,0,557,521,-36,52315.56,46625.04,0.891,4.04,10.8,19,1,0,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2506,0,758,767,9,21163.05,7736.85,0.366,14.22,31.5,0,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2507,0,642,608,-34,18112.26,10669.66,0.589,14.98,24.1,10,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2508,0,694,652,-42,7385.12,738.51,0.1,9.43,33.3,8,0,0,1,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2509,0,671,645,-26,8940.6,894.06,0.1,5.0,43.9,6,0,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2510,0,747,736,-11,14628.12,12916.14,0.883,8.11,4.3,6,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2511,0,591,540,-51,3883.73,3098.89,0.798,8.56,9.0,12,0,0,1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
2512,0,725,691,-34,18230.11,10028.09,0.55,6.72,17.2,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2513,0,677,664,-13,17536.75,8932.14,0.509,10.06,42.0,7,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2514,0,707,673,-34,28811.34,3835.19,0.133,11.26,32.7,2,0,0,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
2515,0,655,607,-48,17738.23,2435.23,0.137,9.0,48.5,9,0,0,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2516,0,657,633,-24,18172.34,14221.27,0.783,4.22,13.0,11,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2517,0,735,708,-27,10325.97,5217.96,0.505,7.62,28.3,2,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2518,0,635,599,-36,7710.42,7531.09,0.977,7.92,1.1,17,0,0,1,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
2519,0,648,628,-20,2133.52,1468.72,0.688,7.88,16.8,12,1,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2520,0,665,646,-19,20303.2,13272.67,0.654,13.3,11.7,8,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2521,1,593,545,-48,7593.53,4472.52,0.589,8.44,20.2,20,0,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2522,0,663,616,-47,4271.44,2509.88,0.588,10.55,27.8,4,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2523,0,667,645,-22,6864.15,6052.59,0.882,13.87,4.9,7,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2524,0,721,703,-18,21340.02,2134.0,0.1,8.92,36.5,3,1,0,0,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
2525,0,648,606,-42,18094.68,17168.07,0.949,9.0,4.6,9,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2526,0,566,516,-50,7243.85,6637.98,0.916,9.37,3.2,16,0,0,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2527,0,681,672,-9,12944.17,3767.12,0.291,13.69,37.3,10,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2528,0,651,614,-37,23418.27,16392.91,0.7,17.37,13.2,9,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2529,1,608,567,-41,21897.92,14058.06,0.642,9.3,20.7,16,0,0,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
2530,0,699,693,-6,3615.51,1415.37,0.391,12.92,39.2,5,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2531,0,701,663,-38,1000.0,780.56,0.781,12.84,13.9,8,0,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2532,0,716,678,-38,4280.81,3810.3,0.89,12.94,6.9,5,0,0,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2533,0,702,686,-16,20730.06,2073.01,0.1,11.38,34.7,8,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2534,0,724,727,3,5032.62,4128.28,0.82,9.17,9.1,3,1,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
2535,0,700,700,0,12743.29,10226.68,0.803,13.82,8.1,6,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2536,0,801,785,-16,4345.6,3706.84,0.853,3.84,5.0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2537,0,768,767,-1,1738.88,675.01,0.388,7.21,38.6,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2538,0,694,655,-39,12729.63,10760.69,0.845,12.62,15.4,5,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2539,0,576,527,-49,18161.13,17706.83,0.975,5.67,0.4,19,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2540,0,792,778,-14,3245.27,2555.85,0.788,15.09,11.9,0,0,0,0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2541,0,663,638,-25,23875.66,14785.92,0.619,5.47,13.9,9,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2542,0,717,699,-18,7571.98,1822.95,0.241,12.07,46.3,4,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2543,0,708,681,-27,15682.72,14460.21,0.922,5.18,6.5,4,0,0,0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2544,0,672,649,-23,7361.34,6987.67,0.949,11.64,2.4,14,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2545,0,651,615,-36,19601.05,1960.1,0.1,6.17,48.5,4,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2546,0,659,621,-38,2833.68,2243.87,0.792,11.35,11.2,4,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2547,0,519,480,-39,10107.41,4838.3,0.479,9.14,20.2,27,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2548,0,609,576,-33,1205.55,1077.09,0.893,10.44,3.9,9,0,0,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
2549,0,650,615,-35,16266.93,10227.14,0.629,10.86,35.4,15,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2550,0,683,666,-17,15132.03,14577.05,0.963,11.75,1.4,8,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2551,0,715,714,-1,15336.21,12660.55,0.826,9.23,6.8,4,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2552,0,645,627,-18,9992.5,8034.54,0.804,9.25,17.8,12,0,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2553,0,720,702,-18,5707.53,570.75,0.1,8.56,37.6,5,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
2554,1,666,624,-42,4522.83,1248.3,0.276,8.05,47.2,5,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2555,0,658,626,-32,30099.12,4398.75,0.146,12.7,31.7,10,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2556,0,683,671,-12,16285.76,12356.56,0.759,9.64,13.4,7,0,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2557,0,724,697,-27,8310.61,3710.92,0.447,8.23,19.9,5,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2558,0,665,636,-29,12080.83,10355.33,0.857,11.9,6.1,13,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2559,0,701,682,-19,6397.79,4186.69,0.654,11.2,16.1,8,0,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
2560,0,724,719,-5,3591.97,2124.68,0.592,12.87,22.3,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2561,0,712,680,-32,15175.17,12685.35,0.836,6.73,12.8,2,0,0,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2562,0,639,623,-16,36885.9,26493.97,0.718,5.33,11.7,15,0,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
2563,0,651,630,-21,17454.83,2908.05,0.167,9.42,42.2,9,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2564,0,715,683,-32,8321.43,4980.52,0.599,3.67,19.3,6,0,0,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2565,0,671,608,-63,7295.61,5240.3,0.718,8.43,13.6,7,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2566,0,633,580,-53,21645.37,5102.75,0.236,7.23,29.4,15,0,0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2567,0,682,658,-24,20906.72,15660.65,0.749,7.0,21.3,6,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2568,0,726,711,-15,4812.54,481.25,0.1,3.25,43.1,5,0,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2569,0,734,740,6,35693.37,35244.66,0.987,10.06,1.1,4,1,0,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2570,0,741,727,-14,16722.64,6439.22,0.385,9.52,37.0,1,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2571,0,681,648,-33,9166.13,916.61,0.1,8.66,43.9,8,0,0,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2572,0,702,644,-58,8649.96,8151.0,0.942,11.89,2.2,7,0,0,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2573,0,746,735,-11,24713.63,13884.26,0.562,9.46,20.1,3,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2574,0,641,600,-41,14687.73,6543.3,0.445,9.5,37.2,11,0,0,1,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2575,0,738,725,-13,10583.99,2734.65,0.258,11.17,31.5,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2576,0,721,678,-43,40761.09,4076.11,0.1,9.62,46.7,4,0,0,1,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2577,0,722,709,-13,9186.67,978.9,0.107,8.35,36.8,9,0,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2578,0,578,569,-9,14666.25,6087.75,0.415,7.9,23.3,17,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2579,1,647,628,-19,12482.48,12307.02,0.986,5.62,0.5,15,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2580,0,643,609,-34,3563.94,2384.6,0.669,8.82,16.7,15,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2581,0,765,745,-20,18860.87,9983.67,0.529,12.26,29.9,1,0,0,0,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
2582,0,626,617,-9,6885.87,3122.09,0.453,10.24,33.7,16,0,0,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2583,0,616,591,-25,9112.9,2145.35,0.235,7.61,26.4,12,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2584,0,607,584,-23,1805.77,1080.42,0.598,11.44,17.9,11,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2585,0,657,613,-44,19215.31,11437.76,0.595,10.25,28.6,11,0,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2586,0,704,657,-47,2383.35,1536.26,0.645,7.43,22.9,10,0,0,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2587,0,790,781,-9,13569.85,13170.16,0.971,13.04,1.1,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2588,0,657,609,-48,8705.2,4747.68,0.545,5.18,38.9,9,0,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2589,0,634,582,-52,16285.68,1628.57,0.1,8.94,41.9,13,0,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
2590,0,773,731,-42,21459.76,2145.98,0.1,6.51,44.9,0,0,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2591,0,782,792,10,28851.05,5572.66,0.193,12.13,47.3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2592,0,574,527,-47,52527.17,42055.47,0.801,5.46,7.4,16,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2593,0,648,609,-39,20261.33,3909.02,0.193,6.24,28.4,14,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2594,0,692,678,-14,10170.32,8598.89,0.845,15.6,7.2,9,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
2595,0,691,659,-32,14423.32,3028.21,0.21,9.23,28.6,8,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2596,0,812,777,-35,31087.78,7112.9,0.229,11.23,33.5,0,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2597,0,646,651,5,2067.44,1508.53,0.73,9.05,15.2,9,0,0,0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
2598,0,611,592,-19,12333.48,7940.11,0.644,8.01,12.3,19,1,0,0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
2599,1,633,612,-21,11343.11,7541.45,0.665,11.08,22.7,7,0,0,0,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
2600,0,745,713,-32,14347.34,4697.94,0.327,8.94,22.6,2,0,0,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2601,0,679,659,-20,34629.76,33807.28,0.976,7.05,1.3,13,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2602,0,776,744,-32,10816.98,7573.34,0.7,11.56,10.4,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
