loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change
1916,term,South,home_improvement,2022-12-12,652,622,20796.84,7899.26,,6.23,11,0,0,25.0,,-30
1917,term,West,auto,2024-06-29,745,709,16507.44,15079.12,,10.34,4,0,0,6.2,,-36
1918,term,West,debt_consolidation,2024-04-11,605,583,13922.1,11690.71,,3.0,11,0,0,8.8,,-22
1919,revolving,East,home_improvement,2023-11-05,809,787,8818.7,6677.76,14173.14,8.76,0,0,0,14.1,0.471,-22
1920,revolving,South,debt_consolidation,2022-11-18,679,681,11291.88,4936.43,11421.22,10.17,9,0,0,25.8,0.432,2
1921,revolving,West,debt_consolidation,2022-09-26,668,649,11024.38,1974.03,4767.1,6.5,13,0,0,27.6,0.414,-19
1922,revolving,East,auto,2021-05-13,734,726,24647.89,2464.79,5858.98,6.18,3,0,0,44.3,0.421,-8
1923,revolving,South,home_improvement,2022-09-09,590,558,20151.5,3335.87,9378.13,11.92,12,0,0,28.2,0.356,-32
1924,revolving,West,home_improvement,2022-04-13,816,830,8896.77,4743.49,14187.93,8.95,0,0,0,33.1,0.334,14
1925,term,West,auto,2022-10-09,639,620,29582.47,6445.74,,6.86,9,0,1,27.2,,-19
1926,term,East,debt_consolidation,2021-11-26,733,731,1603.58,957.57,,10.62,1,0,0,37.7,,-2
1927,revolving,North,home_improvement,2024-10-09,680,664,21212.93,20118.36,33692.1,6.34,11,0,0,2.8,0.597,-16
1928,term,West,debt_consolidation,2024-01-16,618,589,24426.21,19984.57,,3.46,19,0,0,11.7,,-29
1929,term,East,home_improvement,2023-07-25,741,718,12077.68,7214.71,,4.05,2,1,0,17.5,,-23
1930,term,South,personal,2022-07-23,711,691,6627.88,4247.75,,8.81,6,0,0,29.8,,-20
1931,term,West,debt_consolidation,2022-02-21,850,837,25439.12,7784.61,,8.08,0,0,0,34.8,,-13
1932,term,West,auto,2022-04-27,703,693,4951.66,746.93,,8.03,4,0,0,32.7,,-10
1933,term,North,debt_consolidation,2022-02-22,641,615,13068.72,6083.78,,10.02,7,0,0,34.8,,-26
1934,revolving,West,debt_consolidation,2024-12-08,568,543,22422.28,21848.95,44954.26,3.0,13,1,0,0.8,0.486,-25
1935,revolving,West,home_improvement,2021-06-01,635,613,7982.64,3730.24,11129.02,10.6,11,0,0,43.7,0.335,-22
1936,term,North,debt_consolidation,2023-03-15,695,665,28641.5,10334.17,,6.75,5,0,0,21.9,,-30
1937,revolving,South,auto,2023-09-27,657,618,17678.96,10699.57,21167.53,9.14,10,0,0,15.4,0.505,-39
1938,term,North,home_improvement,2023-04-06,725,716,2279.16,1138.56,,11.21,7,0,0,21.2,,-9
1939,revolving,West,home_improvement,2022-01-04,701,687,10507.1,3839.67,6088.54,13.25,7,0,0,36.4,0.631,-14
1940,term,South,personal,2023-10-24,605,565,11280.35,6699.64,,6.12,12,0,0,14.5,,-40
1941,term,North,debt_consolidation,2023-09-04,655,596,14262.61,7702.92,,11.83,0,0,0,16.2,,-59
1942,revolving,East,personal,2024-08-03,628,607,11537.8,9820.59,15945.05,10.71,15,0,1,5.0,0.616,-21
1943,term,South,personal,2021-05-20,700,694,18432.1,4256.92,,8.41,8,1,0,44.1,,-6
1944,term,North,personal,2024-04-04,705,667,5460.22,4469.1,,10.61,8,0,0,9.1,,-38
1945,term,North,home_improvement,2021-06-23,643,619,6461.29,646.13,,7.49,12,0,0,42.9,,-24
1946,term,South,auto,2024-09-11,581,564,15807.0,14687.11,,5.73,14,0,0,3.7,,-17
1947,revolving,South,personal,2023-04-25,848,826,5768.51,2314.71,5123.17,12.24,0,0,0,20.6,0.452,-22
1948,revolving,South,home_improvement,2024-08-25,699,645,11198.7,10293.43,27589.35,8.29,12,0,0,4.3,0.373,-54
1949,term,West,personal,2021-10-17,699,694,11377.87,1137.79,,14.29,3,0,0,39.1,,-5
1950,revolving,West,home_improvement,2023-06-07,567,507,6882.84,4936.74,9171.09,13.56,19,0,0,19.1,0.538,-60
1951,revolving,North,debt_consolidation,2022-04-02,723,703,7303.37,793.72,2297.01,5.24,1,0,0,33.5,0.346,-20
1952,term,North,auto,2023-11-17,743,730,21939.18,16758.53,,13.95,3,0,0,13.7,,-13
1953,term,East,home_improvement,2022-01-31,700,671,17487.75,9543.08,,8.55,5,0,0,35.5,,-29
1954,term,South,personal,2022-01-03,688,694,4950.92,2158.47,,10.4,4,0,0,36.5,,6
1955,term,East,debt_consolidation,2024-04-08,688,664,30653.99,24809.26,,10.07,7,0,0,8.9,,-24
1956,term,South,auto,2024-08-02,626,602,42565.28,39060.54,,6.05,6,0,0,5.1,,-24
1957,term,North,debt_consolidation,2021-02-06,638,602,13209.58,2641.9,,7.84,12,0,0,47.5,,-36
1958,term,West,home_improvement,2021-10-25,666,643,34452.66,9801.37,,12.61,11,0,0,38.8,,-23
1959,term,South,home_improvement,2023-02-23,745,731,25502.62,10443.98,,9.89,1,0,0,22.6,,-14
1960,term,West,home_improvement,2021-01-27,696,667,8939.23,893.92,,5.16,3,0,0,47.8,,-29
1961,term,East,auto,2023-07-08,635,591,43985.59,31832.99,,11.89,14,0,0,18.1,,-44
1962,term,East,home_improvement,2023-10-09,641,590,27988.36,17292.18,,5.41,17,0,0,15.0,,-51
1963,revolving,West,debt_consolidation,2021-04-16,550,501,25087.61,9460.73,16927.93,11.84,14,0,0,45.2,0.559,-49
1964,term,North,home_improvement,2022-05-27,706,707,18200.9,4026.63,,13.62,4,1,0,31.7,,1
1965,term,East,auto,2022-08-13,667,613,16745.67,2153.38,,5.91,8,1,0,29.1,,-54
1966,revolving,West,home_improvement,2021-06-04,691,690,38781.91,7452.18,16828.33,12.37,7,0,0,43.6,0.443,-1
1967,revolving,East,debt_consolidation,2021-01-17,850,850,8544.34,2562.0,7114.56,11.9,0,0,0,48.2,0.36,0
1968,term,North,debt_consolidation,2023-01-17,653,623,3290.68,1355.14,,14.34,7,0,0,23.8,,-30
1969,term,East,personal,2024-02-21,692,689,22593.92,15926.26,,5.4,6,0,0,10.5,,-3
1970,revolving,North,debt_consolidation,2023-02-13,642,611,11162.15,5575.37,10958.48,5.06,13,0,0,22.9,0.509,-31
1971,term,North,auto,2021-03-24,669,636,6546.54,3151.81,,7.15,7,0,0,46.0,,-33
1972,term,East,home_improvement,2024-02-18,621,579,30215.06,24540.67,,5.57,11,1,0,10.6,,-42
1973,term,West,debt_consolidation,2021-06-22,614,576,4712.32,2256.17,,17.07,15,0,0,43.0,,-38
1974,term,North,home_improvement,2023-03-10,571,543,1904.05,1344.48,,9.17,18,0,0,22.1,,-28
1975,term,South,auto,2024-06-30,615,582,11343.62,9942.17,,9.26,16,0,0,6.2,,-33
1976,term,North,home_improvement,2023-01-01,693,661,31259.82,17295.56,,13.91,12,0,0,24.4,,-32
1977,revolving,East,home_improvement,2024-12-18,661,615,13983.59,13841.58,37381.02,7.28,12,0,0,0.5,0.37,-46
1978,term,South,auto,2021-01-03,666,616,23012.38,2301.24,,10.41,11,0,0,48.6,,-50
1979,term,West,debt_consolidation,2024-04-13,652,604,19236.16,14944.44,,4.32,9,0,0,8.8,,-48
1980,term,South,auto,2022-08-27,689,652,4402.83,1491.81,,8.06,6,0,0,28.6,,-37
1981,revolving,South,debt_consolidation,2024-10-23,685,711,16524.91,15784.05,46733.84,14.21,11,0,0,2.3,0.338,26
1982,revolving,South,auto,2024-12-02,681,671,22721.96,22124.22,60961.46,12.93,5,0,0,1.0,0.363,-10
1983,term,West,home_improvement,2023-09-24,660,652,24775.21,17707.81,,10.43,14,0,0,15.5,,-8
1984,term,West,home_improvement,2021-07-22,723,701,23525.99,3833.5,,8.55,3,0,0,42.0,,-22
1985,revolving,West,personal,2024-06-20,559,506,39475.95,32446.09,68329.85,9.2,16,0,0,6.5,0.475,-53
1986,term,North,home_improvement,2022-06-27,634,578,8707.1,5022.64,,10.36,12,0,0,30.6,,-56
1987,term,West,debt_consolidation,2024-08-19,632,608,20829.01,19865.9,,3.33,10,0,0,4.5,,-24
1988,revolving,North,home_improvement,2023-02-18,718,693,2341.23,1547.71,2497.7,14.02,5,0,0,22.8,0.62,-25
1989,term,North,auto,2023-02-13,647,615,13679.19,10054.49,,4.33,14,0,0,22.9,,-32
1990,term,West,auto,2024-02-27,621,577,9002.48,6812.61,,5.49,17,0,0,10.3,,-44
1991,term,East,home_improvement,2024-09-17,690,660,21209.02,19368.6,,3.0,5,0,0,3.5,,-30
1992,term,West,home_improvement,2023-10-23,728,680,4151.37,2500.13,,11.11,2,0,0,14.5,,-48
1993,term,West,debt_consolidation,2023-08-27,724,689,25957.36,21686.69,,14.87,5,0,0,16.4,,-35
1994,term,East,auto,2024-09-21,735,708,10263.13,9224.75,,5.12,7,1,0,3.4,,-27
1995,term,South,auto,2023-07-26,687,677,33666.45,20423.67,,7.22,8,0,0,17.5,,-10
1996,term,East,debt_consolidation,2022-04-27,696,663,4614.35,2044.72,,7.35,5,0,0,32.7,,-33
1997,term,North,personal,2021-03-07,664,655,21740.66,3662.25,,6.68,11,0,0,46.5,,-9
1998,term,North,auto,2022-10-01,660,630,17412.71,7893.2,,8.54,14,0,0,27.4,,-30
1999,revolving,North,personal,2022-04-22,621,572,7332.0,733.2,2126.66,8.5,10,0,0,32.8,0.345,-49
2000,revolving,West,home_improvement,2024-02-04,721,693,13789.85,11999.13,24901.78,11.64,4,0,0,11.1,0.482,-28
2001,term,West,personal,2023-06-03,572,546,2911.61,2254.14,,8.94,19,0,0,19.3,,-26
2002,term,North,debt_consolidation,2024-09-14,601,576,13128.12,12639.83,,4.66,18,1,0,3.6,,-25
2003,revolving,North,debt_consolidation,2023-02-15,792,763,17135.94,11905.11,33152.44,12.94,0,0,0,22.9,0.359,-29
2004,term,South,personal,2024-05-28,673,670,34309.87,27532.6,,13.25,11,1,0,7.3,,-3
2005,revolving,North,auto,2024-12-22,688,672,9376.62,9170.45,26086.52,7.39,5,0,0,0.3,0.352,-16
2006,term,North,auto,2022-10-13,607,596,27857.09,20191.21,,11.68,16,1,0,27.0,,-11
2007,revolving,North,auto,2021-09-14,709,689,34212.0,6759.27,17707.87,12.51,5,0,0,40.2,0.382,-20
2008,term,South,auto,2023-08-02,762,763,5869.06,3540.16,,8.84,0,0,0,17.3,,1
2009,revolving,North,auto,2021-06-19,767,743,11335.25,1133.52,2560.36,7.66,1,0,0,43.1,0.443,-24
2010,revolving,West,home_improvement,2022-04-06,589,566,24141.28,11496.44,23043.75,13.57,22,0,0,33.4,0.499,-23
2011,revolving,East,debt_consolidation,2022-03-05,750,719,18030.29,11739.95,23581.12,8.82,3,1,0,34.4,0.498,-31
2012,term,South,home_improvement,2024-10-02,680,676,25395.1,23158.95,,12.54,6,0,0,3.0,,-4
2013,term,West,debt_consolidation,2023-09-10,528,454,18116.32,14930.68,,16.38,24,1,0,16.0,,-74
2014,term,South,home_improvement,2021-04-17,587,577,13894.02,2545.68,,11.61,17,0,0,45.2,,-10
2015,term,North,auto,2021-02-01,567,504,5921.8,592.18,,4.69,15,0,1,47.7,,-63
2016,term,North,personal,2021-11-13,716,661,5682.11,568.21,,6.42,2,0,0,38.2,,-55
2017,revolving,North,personal,2021-08-09,668,623,54552.41,5455.24,11257.0,6.3,8,0,0,41.4,0.485,-45
2018,term,South,personal,2021-09-19,640,612,3251.53,1204.16,,10.41,8,1,0,40.0,,-28
2019,revolving,South,personal,2023-05-22,674,652,10872.92,4656.66,13624.95,3.0,6,0,0,19.7,0.342,-22
2020,term,East,auto,2023-09-01,785,776,9287.0,6917.53,,9.02,0,0,0,16.3,,-9
2021,term,North,personal,2023-09-01,662,623,7520.78,5211.41,,6.84,4,0,0,16.3,,-39
2022,term,North,personal,2021-04-07,699,673,12360.71,1236.07,,3.0,8,0,0,45.5,,-26
2023,revolving,West,auto,2023-01-20,717,688,5096.06,2112.05,3294.02,8.85,5,0,0,23.7,0.641,-29
2024,term,North,debt_consolidation,2023-08-16,607,573,14024.99,10667.72,,4.67,21,0,1,16.8,,-34
2025,term,South,personal,2021-10-18,713,695,19735.71,1973.57,,6.36,3,0,0,39.0,,-18
2026,revolving,South,home_improvement,2023-06-29,735,711,37792.41,30141.88,53359.78,11.33,4,0,0,18.4,0.565,-24
2027,revolving,South,personal,2023-05-27,740,722,39136.0,29740.68,68140.85,8.37,5,0,0,19.5,0.436,-18
2028,term,South,home_improvement,2022-07-11,671,623,49578.18,30342.48,,12.39,3,0,0,30.2,,-48
2029,term,South,home_improvement,2023-10-14,736,730,28556.74,20425.96,,11.5,4,0,0,14.8,,-6
2030,term,East,auto,2022-06-22,709,694,20605.17,10545.34,,12.41,7,0,0,30.8,,-15
2031,revolving,South,debt_consolidation,2021-10-23,684,661,4057.84,1586.06,4072.56,12.77,7,0,0,38.9,0.389,-23
2032,revolving,South,debt_consolidation,2022-08-14,734,700,28275.16,17967.76,52919.03,7.88,4,1,0,29.0,0.34,-34
2033,term,East,home_improvement,2024-07-01,784,755,11409.43,9820.45,,8.23,0,0,0,6.1,,-29
2034,term,South,personal,2022-08-27,735,710,8388.24,4221.87,,5.9,4,1,0,28.6,,-25
2035,revolving,East,auto,2022-08-30,675,665,2288.54,1559.06,2465.75,10.08,9,0,0,28.5,0.632,-10
2036,term,North,home_improvement,2023-12-26,650,606,14565.78,11568.35,,9.25,10,0,0,12.4,,-44
2037,term,West,home_improvement,2024-03-19,711,667,5002.79,3874.89,,5.72,4,0,0,9.6,,-44
2038,term,East,home_improvement,2024-12-19,689,650,4144.4,4094.87,,9.34,5,1,0,0.4,,-39
2039,revolving,West,home_improvement,2021-11-11,747,738,14017.3,3075.97,5998.52,11.78,4,0,0,38.2,0.513,-9
2040,term,North,personal,2021-08-15,622,595,13079.13,4029.5,,7.94,18,0,0,41.2,,-27
2041,term,West,personal,2024-09-23,742,731,14156.66,12887.44,,9.36,2,0,0,3.3,,-11
2042,term,East,auto,2023-01-18,596,551,18076.88,7509.22,,10.05,20,0,0,23.8,,-45
2043,term,North,auto,2023-03-14,669,641,7876.97,5106.68,,10.66,13,0,0,22.0,,-28
2044,revolving,West,home_improvement,2022-09-15,714,703,4711.82,1340.69,2832.97,10.7,4,0,1,28.0,0.473,-11
2045,term,East,debt_consolidation,2023-12-30,673,635,9439.15,7204.53,,7.86,11,1,0,12.3,,-38
2046,revolving,North,debt_consolidation,2024-11-12,706,706,34314.77,33301.2,71399.87,3.0,4,0,0,1.7,0.466,0
2047,term,South,personal,2024-10-05,763,755,4800.72,4467.05,,7.11,1,0,0,2.9,,-8
2048,term,East,personal,2023-01-24,645,611,10590.81,3237.8,,7.6,7,0,0,23.6,,-34
2049,term,West,home_improvement,2023-08-30,595,583,8163.91,5866.16,,13.06,19,0,0,16.3,,-12
2050,term,West,debt_consolidation,2023-04-01,611,571,20961.33,12648.99,,5.55,18,0,0,21.4,,-40
2051,revolving,South,auto,2024-09-26,674,627,3756.76,3408.16,5283.68,13.43,10,0,0,3.2,0.645,-47
2052,term,East,debt_consolidation,2023-03-10,754,734,22437.58,16858.16,,10.65,0,0,0,22.1,,-20
2053,term,South,debt_consolidation,2021-01-22,661,625,15283.0,1528.3,,11.39,11,0,0,48.0,,-36
2054,revolving,North,home_improvement,2023-11-23,809,796,20375.38,16546.03,29334.28,6.87,0,1,0,13.5,0.564,-13
2055,term,North,auto,2023-07-01,603,586,6909.57,4990.28,,5.88,17,0,0,18.3,,-17
2056,revolving,North,personal,2021-01-18,575,538,14922.69,1492.27,3352.74,13.99,19,0,0,48.1,0.445,-37
2057,term,West,home_improvement,2023-11-20,694,660,22391.6,15600.54,,6.1,9,0,0,13.6,,-34
2058,term,South,auto,2022-01-11,645,616,26244.6,12153.84,,6.17,11,0,0,36.2,,-29
2059,term,West,auto,2023-06-27,634,617,1325.64,792.82,,4.96,23,1,0,18.5,,-17
2060,term,East,auto,2021-01-14,681,640,16498.69,2661.65,,4.85,10,0,0,48.3,,-41
2061,term,South,debt_consolidation,2022-09-08,606,546,7828.01,3030.37,,9.41,15,0,0,28.2,,-60
2062,revolving,West,debt_consolidation,2024-01-30,712,679,14034.95,12007.92,32517.64,13.03,7,0,0,11.2,0.369,-33
2063,term,East,debt_consolidation,2021-08-10,691,658,14516.91,1451.69,,9.5,10,0,0,41.3,,-33
2064,term,North,home_improvement,2021-08-01,658,628,10701.81,1070.18,,10.59,5,1,0,41.6,,-30
2065,revolving,East,home_improvement,2021-09-12,692,659,33135.75,18855.32,38609.52,11.56,10,0,0,40.2,0.488,-33
2066,term,North,personal,2022-10-08,794,769,28084.16,9967.04,,3.0,0,0,0,27.2,,-25
2067,term,West,auto,2022-06-09,665,621,37880.93,12110.19,,9.63,7,0,0,31.2,,-44
2068,term,North,home_improvement,2022-05-15,650,607,4405.49,1779.31,,10.28,18,0,0,32.1,,-43
2069,term,West,home_improvement,2022-05-09,720,715,8098.59,2652.0,,5.03,7,0,0,32.3,,-5
2070,term,South,personal,2024-11-05,640,602,4021.01,3846.75,,11.07,10,0,0,1.9,,-38
2071,term,South,auto,2024-05-28,708,659,20564.42,17943.67,,7.48,5,0,0,7.3,,-49
2072,revolving,North,debt_consolidation,2021-03-22,729,697,5052.83,505.28,1229.2,8.5,3,0,0,46.0,0.411,-32
2073,term,North,home_improvement,2024-05-13,763,759,15536.15,13739.64,,14.65,0,0,0,7.8,,-4
2074,term,West,debt_consolidation,2021-08-13,660,624,9470.65,4670.76,,12.06,9,0,0,41.2,,-36
2075,revolving,West,home_improvement,2023-04-17,600,565,9089.46,6209.07,10161.27,10.82,15,0,0,20.8,0.611,-35
2076,revolving,East,home_improvement,2022-04-26,664,639,1966.01,1106.77,2953.1,10.28,9,0,0,32.7,0.375,-25
2077,term,West,home_improvement,2024-01-27,690,662,56339.56,45759.44,,6.37,10,0,0,11.3,,-28
2078,term,North,personal,2023-06-29,642,598,13986.73,8372.49,,7.34,15,0,0,18.4,,-44
2079,term,West,personal,2024-02-25,687,655,8789.32,6352.46,,9.34,5,0,0,10.4,,-32
2080,term,East,auto,2024-05-21,784,760,25840.0,23366.23,,5.95,0,0,0,7.5,,-24
2081,term,South,personal,2024-05-14,645,615,42027.57,36393.96,,6.53,11,1,0,7.7,,-30
2082,term,North,auto,2022-08-26,631,633,36537.28,22375.9,,7.11,13,0,0,28.6,,2
2083,revolving,West,auto,2022-02-27,736,705,48150.28,11879.92,29422.25,15.33,2,0,0,34.6,0.404,-31
2084,revolving,South,home_improvement,2023-01-12,605,596,17580.65,7216.9,16960.13,12.54,14,0,1,24.0,0.426,-9
2085,term,West,home_improvement,2022-03-08,680,637,32691.66,10989.51,,9.23,8,0,0,34.3,,-43
2086,term,East,home_improvement,2023-01-30,648,608,12640.92,9629.67,,5.58,13,1,0,23.4,,-40
2087,revolving,East,auto,2023-03-07,580,529,34209.85,13576.22,23523.6,9.23,12,0,1,22.2,0.577,-51
2088,term,North,home_improvement,2024-09-06,671,632,30834.61,27336.96,,8.67,10,1,0,3.9,,-39
2089,term,North,home_improvement,2023-02-20,642,631,15211.54,9454.98,,14.18,9,0,0,22.7,,-11
2090,term,West,personal,2021-12-08,710,686,3907.84,1212.14,,13.65,7,0,0,37.3,,-24
2091,term,North,debt_consolidation,2023-10-24,691,640,10231.53,8051.2,,6.24,7,1,0,14.5,,-51
2092,revolving,East,personal,2023-01-21,690,651,17620.92,11493.18,30032.8,11.1,7,0,0,23.7,0.383,-39
2093,term,West,debt_consolidation,2024-08-22,623,556,7567.09,6611.12,,7.27,13,0,0,4.4,,-67
2094,term,South,personal,2022-10-03,646,614,24248.44,10391.89,,6.11,8,0,0,27.4,,-32
2095,term,North,personal,2024-10-10,695,668,16642.97,15456.83,,12.7,4,0,0,2.8,,-27
2096,revolving,West,debt_consolidation,2021-02-21,626,589,12908.61,1290.86,2768.12,9.91,8,0,0,47.0,0.466,-37
2097,revolving,South,auto,2021-06-15,677,668,8273.86,1543.89,3485.13,17.19,14,0,0,43.2,0.443,-9
2098,term,West,home_improvement,2024-06-25,700,660,4112.4,3786.3,,8.2,6,0,0,6.3,,-40
2099,term,North,personal,2022-06-06,724,705,8081.13,5431.63,,6.2,5,0,0,31.3,,-19
2100,term,South,auto,2021-03-29,647,605,1350.56,405.03,,6.81,13,0,0,45.8,,-42
2101,term,East,auto,2023-01-28,656,643,9105.86,5688.3,,9.17,5,0,1,23.5,,-13
2102,revolving,North,home_improvement,2024-06-16,691,641,24152.19,21623.27,47807.53,5.54,11,0,0,6.6,0.452,-50
2103,revolving,East,auto,2021-11-04,636,596,24033.57,8401.57,24318.53,7.75,9,0,0,38.5,0.345,-40
2104,term,West,auto,2021-09-21,597,592,12755.25,7359.39,,5.49,16,0,0,39.9,,-5
2105,term,East,auto,2022-07-24,701,668,20237.68,7282.31,,6.88,5,0,0,29.7,,-33
2106,term,South,personal,2022-11-20,664,614,10876.98,6718.61,,6.92,11,0,0,25.8,,-50
2107,revolving,South,personal,2024-11-12,712,692,5617.65,5390.96,9446.28,10.44,7,0,0,1.7,0.571,-20
2108,term,East,personal,2021-10-17,645,636,21514.21,10009.86,,8.06,12,0,0,39.1,,-9
2109,term,North,debt_consolidation,2022-02-20,685,665,10925.75,5694.34,,8.27,7,0,0,34.9,,-20
2110,term,South,debt_consolidation,2023-10-01,571,539,17828.42,9850.25,,7.28,18,0,0,15.3,,-32
2111,revolving,East,home_improvement,2021-09-07,716,677,18309.09,1830.91,4071.9,4.41,6,0,1,40.4,0.45,-39
2112,revolving,East,debt_consolidation,2024-06-22,647,625,3222.84,2854.81,5451.99,6.8,17,0,0,6.4,0.524,-22
2113,term,East,home_improvement,2023-01-12,671,634,2287.19,1728.89,,13.51,12,0,0,24.0,,-37
2114,term,West,debt_consolidation,2024-11-18,670,630,1000.0,966.13,,4.84,11,0,0,1.5,,-40
2115,term,North,home_improvement,2023-07-20,659,606,18399.75,13176.81,,7.9,10,0,0,17.7,,-53
2116,revolving,West,personal,2023-07-25,683,649,8045.42,6038.72,11679.89,6.16,11,0,0,17.5,0.517,-34
2117,term,South,auto,2022-04-06,680,632,27655.72,3364.04,,10.26,5,0,0,33.4,,-48
2118,revolving,South,auto,2023-08-14,693,656,25505.83,19594.96,41808.64,7.02,6,0,0,16.9,0.469,-37
2119,revolving,East,home_improvement,2024-10-31,604,567,13627.3,13172.3,31717.18,9.5,20,0,1,2.1,0.415,-37
2120,revolving,North,home_improvement,2021-12-22,726,721,19364.73,2552.86,5528.27,12.31,3,0,0,36.9,0.462,-5
2121,term,West,personal,2023-06-18,672,619,13276.13,7223.41,,8.74,10,0,0,18.8,,-53
2122,revolving,East,debt_consolidation,2024-02-13,700,675,20637.18,17955.21,38766.51,6.95,7,0,0,10.8,0.463,-25
2123,term,South,home_improvement,2022-05-22,672,651,21541.77,2154.18,,13.02,8,0,0,31.8,,-21
2124,term,North,personal,2022-12-08,616,572,12171.74,4782.85,,7.92,15,0,0,25.2,,-44
2125,revolving,West,debt_consolidation,2023-02-10,831,807,15244.74,10707.73,24759.81,10.74,0,0,0,23.0,0.432,-24
2126,revolving,East,home_improvement,2024-09-05,687,682,5052.53,4702.59,12791.38,7.45,6,0,0,3.9,0.368,-5
2127,term,South,auto,2024-04-14,585,533,21142.24,16207.43,,10.96,19,0,0,8.7,,-52
2128,term,South,debt_consolidation,2022-01-14,674,672,12683.95,7147.66,,11.14,11,0,0,36.1,,-2
2129,revolving,South,auto,2024-04-19,656,634,16016.43,14615.33,28404.83,13.95,11,1,0,8.6,0.515,-22
2130,term,North,personal,2024-11-16,670,668,12100.57,11813.72,,7.9,12,1,0,1.5,,-2
2131,term,North,auto,2021-06-24,581,556,10389.61,1038.96,,12.23,14,0,0,42.9,,-25
2132,term,South,auto,2022-06-23,681,624,19943.03,9113.83,,11.12,4,0,0,30.8,,-57
2133,revolving,South,debt_consolidation,2021-11-25,627,605,25906.72,5048.82,10119.59,8.43,10,0,0,37.8,0.499,-22
2134,term,North,auto,2023-11-10,768,733,13560.0,11653.24,,6.04,0,0,0,13.9,,-35
2135,term,East,personal,2023-05-18,673,647,3257.19,2527.55,,4.19,7,0,0,19.8,,-26
2136,term,East,home_improvement,2024-11-18,723,713,18191.74,17558.86,,8.33,3,0,0,1.5,,-10
2137,revolving,East,home_improvement,2021-06-29,733,713,13546.66,5612.43,8759.43,7.42,3,0,0,42.7,0.641,-20
2138,term,South,debt_consolidation,2021-05-10,706,681,15538.99,2071.53,,9.26,4,0,0,44.4,,-25
2139,revolving,West,debt_consolidation,2022-11-09,689,668,6700.13,2805.0,4976.14,6.92,4,0,0,26.1,0.564,-21
2140,term,South,personal,2022-10-03,745,758,65098.0,14796.69,,11.02,4,0,0,27.4,,13
2141,revolving,West,home_improvement,2023-07-28,642,629,34655.42,24407.66,56855.84,8.26,12,0,0,17.4,0.429,-13
2142,term,West,auto,2024-04-24,724,668,6632.02,6062.98,,9.42,4,1,0,8.4,,-56
2143,term,North,auto,2022-12-05,655,646,10085.53,3667.01,,4.41,13,0,0,25.3,,-9
2144,term,South,auto,2024-11-11,685,658,29072.38,28521.77,,8.95,11,0,0,1.7,,-27
2145,term,West,personal,2021-03-10,607,576,34732.49,15238.93,,11.72,15,0,0,46.4,,-31
2146,term,East,personal,2021-04-28,601,571,12163.47,5769.22,,8.23,20,0,0,44.8,,-30
2147,term,South,auto,2023-10-29,675,663,5986.74,3461.39,,3.9,11,0,0,14.3,,-12
2148,term,East,personal,2023-10-09,744,699,19113.19,14384.56,,7.81,3,0,0,15.0,,-45
2149,term,North,personal,2023-07-01,667,635,3037.7,2045.7,,11.92,6,0,0,18.3,,-32
2150,term,North,personal,2022-08-11,781,772,5652.5,3512.56,,4.74,0,0,0,29.1,,-9
2151,revolving,West,auto,2022-04-13,703,690,10775.62,1366.21,3527.85,3.0,3,0,0,33.1,0.387,-13
2152,term,North,personal,2022-10-16,669,671,19781.69,10146.38,,8.79,9,0,0,26.9,,2
2153,revolving,North,debt_consolidation,2024-05-28,768,753,6612.59,5276.38,12262.8,4.79,0,0,0,7.3,0.43,-15
